,idx,word_guesses,first_pass,solution_words,solution
883,883,tabella;dame;cani,SO tabella R dame R I cani,Sotabel;ladramericani,Sotabel ladramericani
884,884,coppi;menti;ori;ali,A C coppi A menti ori G I N ali,Accoppiamenti;originali,Accoppiamenti originali
885,885,lista;epa;sale,lista NT epa S sale STO,L;istante;passa;lesto,L'istante passa lesto
886,886,Matera;saio;butta,Matera S saio O butta SO,Materassaiò;buttaso,Materassaiò buttaso
887,887,zia;navetta;polli,VI zia navetta A M polli,Viziana;vettampoli,Viziana vettampoli
888,888,ape;pere;osa,UN ape RSO pere RV osa,Una;persopo;reverosa,Una persopo reverosa
889,889,sta;perno;far,sta M perno A far,Stamper;noa;far,Stamper noa far
890,890,porta;icone;re;maga;ante,COM porta RS icone ST re maga L ante RIA,Comportarsi;con;estremo;galanteria,Comportarsi con estremo galanteria
891,891,pero;tane,OR pero N tane,Orpe;rondane,Orpe rondane
892,892,eredi;mani;ala,E SS eredi mani C ala RGA,Essere;di;manica;larga,Essere di manica larga
893,893,re;para;dama;are,P re para R E dama N giaare,Preparare;da;mangiare,Preparare da mangiare
894,894,la;note;nodi;gente,la L UN note nodi L I gente,L;alunno;teno;diligente,L'alunno teno diligente
895,895,tra;noci;rovere,S tra noci C A rovere,Strano;cicarovere,Strano cicarovere
896,896,tuta;ago;oli;Era,S tuta T ago T R oli F Era,Stutatago;torilifera,Stutatago torilifera
897,897,serti;pie;lenti,ES serti pie ND O lenti,Esser;tippi;endolenti,Esser tippi endolenti
898,898,ari;posta;auto;aria,U N ari S posta auto RI T aria,Una;risposta;autoautorità,Una risposta autoautorità
899,899,serve;re;in,ES serve re in DI,Esser;vereindi,Esser vereindi
900,900,rive;Siviglia;Chieti;Itaca,rive LAR Siviglia C Chieti R Itaca NI,Rivelarsi;vilaggiacchi;e;tiricacani,Rivelarsi vilaggiacchi e tiricacani
901,901,pari;oro;tic,V I pari ST oro tic O,Vi;paristorotico,Vi paristorotico
902,902,col;mira;lana,col mira lana,Colmi;ralanà,Colmi ralanà
903,903,asse;soda;oca;lago;mente,asse N soda T oca L lago S A mente,Assenso;dato;callogramante,Assenso dato callogramante
904,904,di;ore,E di P ore,Edipo;re,"""Edipo re"""
905,905,orme;ape,EN orme ape TO,Enorme;apeto,Enorme apeto
906,906,ala;ara,UN ala C UN ara RA,Una;lacanar;ara,Una lacanar ara
907,907,ottico;orate,B ottico L orate,Botto;colorate,Botto colorate
908,908,lepri;si;cane,lepri M E si S cane,Le;prime;bisca;nascane,Le prime bisca nascane
909,909,Inter;stadi;auto,Inter V I stadi F auto,Intervista;difauto,Intervista difauto
910,910,orari;mine,DI M orari mine SE,Dimora;riminese,Dimora riminese
911,911,olle;la;mi,CO L olle C la mi NO,Collo;llacimino,Collo llacimino
912,912,nodoso;tese,U nodoso N tese,Unoedo;sonnetese,Unoedo sonnetese
913,913,dingo;scarpe,RE dingo scarpe S A,Redingo;scarsa,Redingo scarsa
914,914,angelo;orate,FR angelo G orate,Frange;logorate,Frange logorate
915,915,Bacco;ente,PU Bacco GLI ente,Pub;accogliente,PUB accogliente
916,916,proiettino;latte,TE proiettino latte SA,Teproi;e;tinoletta,Teproi e'tinoletta
917,917,rade;anta,LO rade I F anta SMI,L;ora;dei;fantasmi,L'ora dei fantasmi
918,918,ambi;losca;oca;ramo,C ambi A losca L oca ramo TO,Cambiato;la;scalo;caramoto,Cambiato la scalo caramoto
919,919,ara;fari,F ara F fari,Far;affari,Far affari
920,920,pera;tori;pero,DIS pera tori C U pero,Disperato;ricupero,Disperato ricupero
921,921,don;dito;camino,don N dito C camino SA,Donni;toccaminosa,Donni toccaminosa
922,922,ara;piedi;retti,D ara M piedi retti VE,Dar;ampie;direttive,Dar ampie direttive
923,923,di;trattore;viso,di S trattore viso RE,Distratto;revisore,Distratto revisore
924,924,om;rosone;zio,D om rosone G O zio,Domrosone;gozio,Domrosone gozio
925,925,ambi;oche;pera;amo,B ambi N oche O pera amo DO,Bambino;che;opera;a;modo,Bambino che opera a modo
926,926,Eros;nato;redini,FI Eros E nato redini ZZA,Fiero;serenato;re;Dizza,Fiero serenato re Dizza
927,927,odi;gala;ali,P odi S gala ali ANO,Podisga;laliano,Podisga laliano
928,928,cono;assi;ante,IN cono assi L L ante,Inconoa;sillante,Inconoa sillante
929,929,arti;adipe;pero,P arti T adipe pero NI,Partita;di;peperoni,Partita di peperoni
930,930,ago;tema;lati,AR ago STA tema lati N A,Aragosta;temà;talitàna,Aragosta temà talitàna
931,931,Cile;ape,AC Cile N ape,Accilena;p;epica,Accilena p epica
932,932,Arc;redi,F Arc redi T O,Far;credito,Far credito
933,933,Conte;retta,BRA Conte LA retta,Bracon;telaretta,Bracon telaretta
934,934,conta;nove;celle,conta DI nove R celle S E,Contadino;verdicelese,Contadino verdicelese
935,935,fra;fili,fra fili C O,Fràfi;lico,Fràfi lico
936,936,assale;erica,assale M erica NO,Assale;mericanò,Assale mericanò
937,937,nidi;ari;posta,U nidi O T ari S posta,Un;idiota;risposta,Un'idiota risposta
938,938,celle;atomo;corda,S celle R atomo NEL corda,Scellerato;monocorda,Scellerato monocorda
939,939,avi;tana;Ural,C avi tana T Ural I,Cavità;naturali,Cavità naturali
940,940,prete;ode,prete SAM ode STA,Pretesa;modesta,Pretesa modesta
941,941,musi;capo;poli,musi capo poli,Musica;popoli,Musica popoli
942,942,re;arsi;Giacomo,B re arsi AG Giacomo,Brear;siaggia;c;omo,Brear siaggia c omo
943,943,unto;petti,unto U petti NT O,Un;touto;tinto,Un touto tinto
944,944,lama;liane,lama G liane R A,La;maglia;nera,La maglia nera
945,945,con;sub;menti,con sub N Z I A menti,Consub;nzimenti,Consub nzimenti
946,946,uncini;raggi,uncini CO raggi RO,Un;cinico;raggiro,Un cinico raggiro
947,947,peri;do;re;ante,peri O do S T re SS ante,Periodo;stressante,Periodo stressante
948,948,rea;mi;Cipro;tetti,T rea mi Cipro tetti V I,Tre;amici;protettivi,Tre amici protettivi
949,949,cia;arpe,cia P arpe TII,Ciarp;apertii,Ciarp apertii
950,950,Dante;aro;china,BA Dante M aro C china,Badante;marocchina,Badante marocchina
951,951,Ra;deserto;gale,G Ra N deserto R E gale,Grande;riste;regale,Grande riste regale
952,952,Ines;reo,R Ines E reo,Rine;seereo,Rine seereo
953,953,pere;tori;sposi;di;legge,pere N tori E DI sposi ZI O NI di legge,Perentorie;decisionali;di;legge,Perentorie decisionali di legge
954,954,rosso;dio;petti,rosso E dio S O S petti,Rosso;edioso;spettiti,Rosso edioso spettiti
955,955,pie;Atene,pie TR Atene RA,Pietra;tenera,Pietra tenera
956,956,con;su;toro;oca;coda;ali,con su E toro T oca L coda TTU ali T A,Consueto;rotocalco;d;attualità,Consueto rotocalco d'attualità
957,957,carter;tori,MAR carter RI tori,Marcar;territori,Marcar territori
958,958,rada;ombra,ST rada SG ombra,Strada;sgombra,Strada sgombra
959,959,nave;asce;dente,NO nave R asce N dente,Non;aver;ascende,Non aver ascende
960,960,rea;zia;nidi;si,T rea N zia nidi M E S si,Tre;anziani;dissi,Tre anziani dissi
961,961,pediatri;iri;ali,C OL pediatri D iri V ali,Colpe;di;rivali,Colpe diatri rivali
962,962,fontana;lori;ratto;nota,fontana IO lori T ratto DI G nota,Fontanazione;originali;t;attodi,"Fontanazione: ""originali t'attodi"""
963,963,mais;ras;re;alani;are,mais A ras E re N alani M are A,Mai;sara;serena;l;anima;rea,Mai sara serena l'anima rea
964,964,sedia;coli,CA sedia S coli,Case;di;ascoli,Case di ascoli
965,965,stan;chef;rasi;canti,stan chef rasi canti,Stanche;frasi;ci;antichi,Stanche frasi ci antichi
966,966,ascia;asola,L ascia T asola,Lasciata;sola,Lasciata sola
967,967,rea;rapa;rosa,C rea TU rapa U rosa,Creatura;paurosa,Creatura paurosa
968,968,Nera;sette,Nera I sette,Nera;isette,Nera isette
969,969,odorato;rosa;piegata,V odorato rosa IM piegata,Vodoratoro;sapiegata,Vodoratoro sapiegata
970,970,reo;pantere;amo,P reo C CU pantere CL amo,Preoccupante;reclamo,Preoccupante reclamo
971,971,Anna;Maria,C Anna FU Maria,Canna;fumaria,Canna fumaria
972,972,per;forni,A per forni A NO,Aper;fornianiano,Aper fornianiano
973,973,gru;piedi;ali,gru P piedi T O R I ali,Gruppi;editoriali,Gruppi editoriali
974,974,gin;are;barba;mento,AR gin are LI M barba RI mento,Arginare;l;imbarbarimento,Arginare l'imbarbarimento
975,975,avi;acido;nata;eco,L avi T acido nata NT eco SE,La;vita;ci;dona;tante;cose,La vita ci dona tante cose
976,976,vita;oli;ami;lane,vita P oli T A N ami lane SE,Vitapolitana;milanese,Vitapolitana milanese
977,977,don;posa,LU don posa NTE,Ludon;posante,Ludon posante
978,978,ora;redi;involto,ora T O redi S involto,Oratore;disinvolto,Oratore disinvolto
979,979,fili;stie;rea;latta,fili B U stie rea L latta CCO,Filibustiere;all;attacco,Filibustiere all'attacco
980,980,Tell;ava;re,Tell Y S ava re S,Telly;Savares,Telly Savares
981,981,Po;rema;china;riva,IM Po RTA rema C china riva RI,Importerà;rechinarivi;avari,Importerà rechinarivi avari
982,982,leve;Tevere;onde,leve E N Tevere C onde,Leve;enteve;recondone,Leve enteve recondone
983,983,mina;rema;are,ELI mina rema L W are,Eliminare;malware,Eliminare malware
984,984,Ischia;redi;arsi,R Ischia redi SO L arsi,Rischiare;d;isolarsi,Rischiare d'isolarsi
985,985,rive;rete;perla;dio,S C rive rete STI perla R A dio,Scrivere;testi;per;la;radio,Scrivere testi per la radio
986,986,peri;otri;lato,peri O D otri BO lato,Periodo;tribolato,Periodo tribolato
987,987,asso;mento;Rio,asso R TI mento VA Rio,Assortimento;vario,Assortimento vario
988,988,Atena;Era;azze,SC Atena T Era G azze,Scatenate;ragazze,Scatenate ragazze
989,989,viola;lepri;pio,IN viola BI lepri NCI pio,Inviolabile;principio,Inviolabile principio
990,990,cola;re;naso;mari;ante,VI N cola re U naso M mari L E V ante,Vincolare;una;somma;riminesevante,Vincolare una somma riminesevante
991,991,ambi;ori;rovo,ambi G U ori T rovo,Ambiguo;ritrovo,Ambiguo ritrovo
992,992,via;santi,A via N santi,Avi;ansanti,Avi ansanti
993,993,su;rema;ile,su O rema DR ile N E,Suore;madrilene,Suore madrilene
994,994,nei;ori;alte;nano;pia;ceri;idolo,nei C U ori S I alte R nano I pia ceri E idolo RI,Nei;cuori;si;alternanò;i;piaceri;è;d;oliori,Nei cuori si alternanò i piaceri è d oliori
995,995,etti;divi;Tell,F etti NA divi Tell O,Fettina;di;vitello,Fettina di vitello
996,996,vipere;menti,vipere NE A menti,Vipere;neamenti,Vipere neamenti
997,997,anta;per;fate;merli;ora,T anta per S I A fate merli N G ora,Tanta;persiafe;da;temer;l;ingorosa,Tanta persiafe da temer l'ingorosa
998,998,nona;atto;rema;lieto;avi,nona B atto NA rema lieto TT avi A,Non;abattonare;male;it;ottava;via,Non abattonare male it ottava via
999,999,orma;di;astro,F orma di S astro SA,Forma;disastrosa,Forma disastrosa
1000,1000,lago;costa;esca;api;radura,lago CC IA costa NT esca V AL api ET radura,La;goccia;costante;scava;la;piaietra;dura,La goccia costante scava la piaietra dura
1001,1001,tasto;capre;su,DA tasto RI capre su NTA,Dato;storica;presunta,Dato storica presunta
1002,1002,ari;sci;mais,C ari sci E M I mais,Carissi;che;miamais,Carissi che miamais
1003,1003,amo;radi;lenti,UN amo ST radi lenti T TE,Una;mostra;di;lentitte,Una mostra di lentitte
1004,1004,rada;teda,ST rada teda NDO,Strada;tedano,Strada tedano
1005,1005,tra;artemisia;Ati,tra T T artemisia L IC Ati,Trattar;temi;silicati,Trattar temi silicati
1006,1006,si;tema;dotto,si S tema R I dotto,Sistema;ridotto,Sistema ridotto
1007,1007,parti;tea;pinna;colo,parti tea pinna colo,Partite;a;pinacolo,Partite a pinacolo
1008,1008,atto;divi;aro;nato,PI atto divi TE L aro N nato,Piatto;di;vitela;rannato,Piatto di vitela rannato
1009,1009,la;nota;coni;ala,la nota coni N S ala TA,Lannotacò;non;salata,Lannotacò non salata
1010,1010,su;merluzzo,su A merluzzo NNI,Suamerluz;zonni,Suamerluz zonni
1011,1011,satiri;mine,C A satiri mine S I,Casati;riminesi,Casati riminesi
1012,1012,grata,RI grata,Riga;rata,Riga rata
1013,1013,lava;ori;colo,DI lava ori DI colo,Dilavao;ridicolo,Dilavao ridicolo
1014,1014,armi;aguardiente,armi G aguardiente RMI,Armigaga;di;terre,Armigaga di terre
1015,1015,Como;noci,I Como noci R,Icono;nicorino,Icono nicorino
1016,1016,cola;re;rame,S E cola re C A rame,Secolare;carame,Secolare carame
1017,1017,legge;aperto,legge R aperto SSE,Leggera;permesso,Leggera permesso
1018,1018,rocca;ioni,IM rocca S ioni,Imrocca;sionieri,Imrocca sionieri
1019,1019,nasi;ring;riva;Mac;lago,U nasi ring A P riva Mac lago,Una;siringa;priva;macl;ago,Una siringa priva macl'ago
1020,1020,re;dama;nera,F re D dama N nera,Fredda;mannera,Fredda mannera
1021,1021,signore;somale,signore I O somale,Signorieoso;male,Signorieoso male
1022,1022,don;onda,D I don AF onda,Didona;fonda,Didona fonda
1023,1023,smorfia;fetta,MO smorfia F fetta,Momo;riformefetta,Momo riformefetta
1024,1024,re;navi;are;dita,re P LI navi are B A dita,Replina;viabile;baditata,Replina viabile baditata
1025,1025,vento;albero,O vento NC albero,Ovent;non;calbero,Ovent non calbero
1026,1026,su;lacrima;di,su A lacrima N di STI,Suacrima;nidististi,Suacrima nidististi
1027,1027,nata;eredi;rena;re,U nata P eredi rena ICA re UR,Una;tape;dirigerai;ci;aver,Una tape dirigerai ci aver
1028,1028,seri;col;medico;serio;nate,CA S seri col medico serio R D I nate,Casse;ricolme;di;cose;riordinate,Casse ricolme di cose riordinate
1029,1029,bus;attore;otre;tino,bus attore L otre N tino,Bu;sattore;lontino,Bu sattore lontino
1030,1030,vere;mura,A vere P RE mura,Avere;premura,Avere premura
1031,1031,sudan;esili;vano;gole,sudan esili B I vano N gole SI,Sudanesi;livibi;a;vanogoli,Sudanesi livibi a vanogoli
1032,1032,mici;ara;amaretto,A mici ZI ara FF amaretto,Amicizia;raffamato,Amicizia raffamato
1033,1033,Tennyson;distesi;lista,Tennyson U distesi M B O lista,Tennyson;usistembolista,Tennyson usistembolista
1034,1034,punti;in;va;la,S punti in NO: va T la,Spunti;innovativa,Spunti innovativa
1035,1035,in;attiva,in T attiva NI,Inttativ;avani,Inttativ avani
1036,1036,avidi;Ande;tini,N avidi CL Ande S tini,Navi;di;Clandestini,Navi di Clandestini
1037,1037,dente;pioppo;edile;nano,STU dente S pioppo AL edile G nano,Studentespio;popeali;di;Legnano,Studentespio popeali di Legnano
1038,1038,anta;casa;mina;zia,F anta STI casa mina L I zia,Fantastica;casa;minalizia,Fantastica casa minalizia
1039,1039,oca;nidi;gente,I oca nidi S E R gente,I;ocanidi;se;regente,I ocanidi se regente
1040,1040,netta;Bosio;esca,SCE netta Bosio C C esca,Scenetta;bosioccesa,Scenetta bosioccesa
1041,1041,rio;eco;agli,FU rio eco TT agli A,Furioe;cattaglia,Furioe cattaglia
1042,1042,lima;Iro;asse;pio,C lima T Iro IR asse pio SI,Clima;tiro;irà;seppiosi,Clima tiro irà seppiosi
1043,1043,lacca;Miami;redi;ode,lacca DE Miami LI TA redi M ode NA,L;accademia;militare;di;Modena,L'accademia militare di Modena
1044,1044,statua;mele;ali,P E statua R mele G ali,Pestuatù;amare;legali,Pestuatù amare legali
1045,1045,tori;piani,O RA tori piani A NI,Oratori;pianiani,Oratori pianiani
1046,1046,con;Ti;Po,I con S Ti Po,I;contisti;po,I contisti po
1047,1047,peri;come;lavabo,peri OD I come R lavabo,Periodico;merlavabo,Periodico merlavabo
1048,1048,reo;est;gas;carte,AE reo CH est gas C carte R RA,Aereo;che;sta;gasc;carter;rara,Aereo che sta gasc carter rara
1049,1049,anta;negri;articoli,P anta L O negri articoli A RO,Pantalone;grarito;colario,Pantalone grarito colario
1050,1050,tris;si;Ti,O tris si Ti,Otri;sistiti,Otri sistiti
1051,1051,care,care TI,Carte;in,Carte in
1052,1052,nni;asi;lare,U nni asi NGO lare,Un;niasino;golare,Un niasino golare
1053,1053,gente;pio;su;ritto,gente N pio su S C ritto,Gentenpio;suscrito,Gentenpio suscrito
1054,1054,erica;rame;temi;Ra,P erica rame N temi S E Ra,Perì;caramente;misera,Perì caramente misera
1055,1055,brocca;torsione;nidi;ago,CER brocca torsione MP A G nidi SV ago,Cerbro;catorso;enorme;pa;gnivo,Cerbro catorso enorme pa gnivo
1056,1056,ali;diva;Ontario;pedali,V ali diva L Ontario S pedali E RI,Validi;valatori;onoralieri,Validi valatori onoralieri
1057,1057,raggio;oca;otri;buca;anche,CO raggio S oca P otri buca M anche S,Coraggioso;capo;trubi;camanchés,Coraggioso capo trubi camanchés
1058,1058,maiali;scia;di;vite,T O maiali scia di vite LLO,Tomaiài;liscia;di;vitello,Tomaiài liscia di vitello
1059,1059,conte;toro;more;anno;are;geni;ori,conte toro A more S anno A M are I geni T ori,Con;tetro;oraio;mensa;noamer;a;reginitori,Con tetro oraio mensa noamer a reginitori
1060,1060,il;Idra,N il SS Idra,Nill;ssiadra,Nill ssiadra
1061,1061,corto;conca;netta,AC corto conca netta,Accorto;concanetta,Accorto concanetta
1062,1062,ancora;etto;onda,ancora P etto F onda TO,Ancorape;toffondo,Ancorape toffondo
1063,1063,maltese;testa;lima;re,U maltese testa BI lima NI E re,Umla;tese testabili;maniere,Umla tese testabili maniere
1064,1064,Sassari;ante,PO Sassari VI G ante,Posassà;riviagante,Posassà riviagante
1065,1065,pelli;scuri;onde;lessi;ossi,CA pelli scuri C onde IR IF lessi R ossi,Capelli;scuri;con;dei;riformi;lorosi,Capelli scuri con dei riformi lorosi
1066,1066,morsi;cane;corde,morsi cane S O corde,Morsi;canesocorde,Morsi canesocorde
1067,1067,mucchietti;astri,P A mucchietti R astri,Pamucchi;ittarastri,Pamucchi ittarastri
1068,1068,seno;ancora;anta,RO seno N ancora S anta TE,Rose;non;ancora;santate,Rose non ancora santate
1069,1069,ratto;arpa;orbe,ratto P P arpa N T orbe,Rattoppar;panorbeo,Rattoppar panorbeo
1070,1070,monili,monili R A,Monili;rara,Monili rara
1071,1071,orbo;avi;rosa,S orbo T avi GO rosa,Sorbottavi;gorosa,Sorbottavi gorosa
1072,1072,con;auto;viola,con C auto viola FF,Concauto;violaf,Concauto violaf
1073,1073,arca;odi;iti,M arca T odi V iti,Marcatò;diviti,Marcatò diviti
1074,1074,asta;lenzuola;are,B asta PO lenzuola DI are,Bastà;pole;non;zodiare,Bastà pole non zodiare
1075,1075,zie;dei;risi,A zie N dei NC risi,Aziendei;in;cirisi,Aziendei in cirisi
1076,1076,lame;tela;miele;radio;cere,lame N tela S M miele S radio S cere,Lamentela;smimiele;sir;odosceré,Lamentela smimiele sir odosceré
1077,1077,ami;fare;aro;Po;ovali,ami C O fare P aro LE Po C ovali,Amico;far;è;parole;poco;vali,Amico far è parole poco vali
1078,1078,moro;Io,PRI moro Io LE,Primaoroio;leolé,Primaoroio leolé
1079,1079,rovi;amo;lari;radi;rossi,T rovi amo L A lari E radi A rossi,Troviamo;la;rivaliè;di;Arossi,Troviamo la rivaliè di Arossi
1080,1080,tris;Algeri,VE tris P Algeri,Vetri;spalgeri,Vetri spalgeri
1081,1081,ibis;Enza;arti;ari;stanze;daini,C ibis Enza P arti C OL ari SO stanze daini NTI,Cibi;senza;particolari;osstanze;daininti,Cibi senza particolari osstanze daininti
1082,1082,in;stipo;in;farina,in stipo BIL in farina NI,Instipobili;farinani,Instipobili farinani
1083,1083,articoli;asso,FRE articoli asso SO,Frearti;coliasso,Frearti coliasso
1084,1084,sci;pica,sci OP pica TTO,Scioppicà;ti;tanto,Scioppicà ti tanto
1085,1085,redi;fonte;ali,P redi fonte M IN ali,Predifonte;minali,Predifonte minali
1086,1086,pera;Bosio;esca,O pera Bosio C C esca,Opera;bosioccesa,Opera bosioccesa
1087,1087,di;aikido;sesto,di F aikido sesto RIE,Dificaï;dosesto,Dificaï dosesto
1088,1088,scola;risi;curie;pio;rosi,scola risi curie pio rosi,Scolari;sicuri;e;pirosi,Scolari sicuri e pirosi
1089,1089,proiettile;serba,proiettile serba,Proietti;leserba,Proietti leserba
1090,1090,tela;tris;saggi,tela L I tris A E saggi,Tela liti;saesaggi,Tela liti saesaggi
1091,1091,sola;selezionatore;osa;dive,LI sola selezionatore I osa dive RNE,L;isola;selezionato;re;Isove,L'isola selezionato re Isove
1092,1092,indice;leva,QU indice SI leva,Questionesileva;risoluta,Questionesileva risoluta
1093,1093,avi;nidi;rame,T avi nidi C A rame,Tavinidi;ca;ramerame,Tavinidi ca ramerame
1094,1094,edera;ami;are,L edera TT ami L IT are,Le;derattà;militare,Le derattà militare
1095,1095,con;torri;rei;la,con QU I torri rei N C la LI,Conquitori;rei;ncollali,Conquitori rei ncollali
1096,1096,sole;soli;navi;Era,sole soli navi Era,Solosoli;naviera,Solosoli naviera
1097,1097,coni;fon;armo;corte;si;arco,coni CA fon I US armo DI corte si P OC arco,Con;i;cafoni;usar;modi;cortesi;poco;carco,Con i cafoni usar modi cortesi poco carco
1098,1098,nani;Eros,nani DE Eros SE,Nanideer;osse,Nanideer osse
1099,1099,picco;rosa;Po,picco rosa Po,Piccoro;sapo,Piccoro sapo
1100,1100,assi;arco;tini,M assi M arco N tini,Massima;ricontini,Massima ricontini
1101,1101,malconcio;lenti,A malconcio N SU lenti,Amalco;consulenti,Amalco consulenti
1102,1102,attiva;Aladino,attiva ND Aladino C I,Atti;vandalini,Atti vandalini
1103,1103,esca;bus;tese,esca bus tese,Es;cabbute;sese,Es cabbute sese
1104,1104,seri;ciocche,D O seri ciocche V A,Doserie;coccave,Doserie coccave
1105,1105,usa;proiettile,BL usa proiettile,Blusa;proiettile,Blusa proiettile
1106,1106,moro;mante,FU R moro R O mante,Furmo;roomante,Furmo roomante
1107,1107,avo;sardine;in,TR avo sardine LV in O,Travosar;di;Nelvino,Travosar di Nelvino
1108,1108,elica;tasto;teda;est,D elica tasto F teda L est E,Delicata;stoffe;daleste,Delicata stoffe daleste
1109,1109,blu;Ford;in;rio,blu F Ford in A rio,Bluff;fornario,Bluff fornario
1110,1110,oli;rose;nani;Miami,S oli rose MA G nani Miami CI,Solorose;m;agnaniani;miamici,Solorose m agnaniani miamici
1111,1111,mantidi;rada;ile,A L mantidi A rada P R ile,Alma;tidiar;a;Daprile,Alma tidiar a' Daprile
1112,1112,Lestopoeia;rame;olle,SE Lestopoeia C rame P olle,Sele;stoppeo;è;iracolle,Sele stoppeo è iracolle
1113,1113,viola;tibia;astri,viola S OT tibia N C astri,Violatosi;tinciastri,Violatosi tinciastri
1114,1114,onde;ore,W onde RF ore,Wondere;fore;colpire;la testa,Wondere fore (colpire la testa)
1115,1115,con;tris;traina;assi,S con tris traina TI assi RO,Scontri;strainati;a;s;issiro,Scontri strainati a s. issiro
1116,1116,nappa;mento;dio;arrossa,U nappa RTA mento dio T arrossa N Z E,Un;apparatamento;di;oro;sassane,Un apparatamento di oro sassane
1117,1117,ave;rocca;vino,ave R E rocca vino SE,Avere;rocca;vinosé,Avere rocca vinosé
1118,1118,nari;cali;radura,U nari C cali E radura NIO,Una;ricca;liera;d;uranio,Una ricca liera d'uranio
1119,1119,chine;nane;teda,chine F A U nane teda NTO,Chi;ne;fa;una;ne;da;tanto,Chi ne fa una ne da tanto
1120,1120,api;do;ratto;tino,S api do M E ratto S tino,Sapido;mare;attostino,Sapido mare attostino
1121,1121,polo;odi;ossa,A polo G odi ossa P PA,Apologi;od;i;ossappa,Apologi od.i.ossappa
1122,1122,rocca;karaev,RO rocca V I karaev,Rorocca;v;Ikaravela,Rorocca v Ikaravela
1123,1123,vento;Amman;Todi;lord,E vento Amman T A Todi lord O,Evento;ammanatato;di;lordo,Evento ammanatato di lordo
1124,1124,nota;di;si,BI nota di SUI? si,Binotadi;si;usisi,Binotadi si usisi
1125,1125,rocca;severo;si,rocca severo N E si,Rock-cère;vernesi,Rock-cère vernesi
1126,1126,uovo;oca;lario,N uovo V oca BO lario,Nuovo;vocabolario,Nuovo vocabolario
1127,1127,gente;arpa;tini,S gente L arpa N T tini,Sgentelear;panttini,Sgentelear panttini
1128,1128,stie;eco,C O stie eco I,Costie;ecoii,Costie ecoii
1129,1129,rane;menta;Rodi;Ra;stan;ira;cori,rane menta Rodi Ra stan ira cori,Ran;eventora;Dira;a;sti;niraci;o;ricori,Ran eventora Dira a sti niraci o ricori
1130,1130,conta;monili,conta TTO monili V E,Contatto;monili;live,Contatto monili live
1131,1131,Volga;est;dente;pero,Volga R est U dente S pero ALE,Volgare;studiodespo;reale,Volgare studiodespo reale
1132,1132,bocca;ara,bocca A M ara,Bocca;amara,Bocca amara
1133,1133,bella,AL bella ND,Albe;lande,Albe lande
1134,1134,malconcio;asse,A malconcio MB asse,Amalco;nocciomba,Amalco nocciomba
1135,1135,ramo;sci;si,T ramo N sci S si,Tramonsi;scissi,Tramonsi scissi
1136,1136,lago;eco;are,CA lago S eco L are,Calagose;colare,Calagose colare
1137,1137,daino;lava;usci,UN daino lava usci TA,Una;inola;vasciata,Una inola vasciata
1138,1138,manica;ninnie;assi,IM manica ninnie O CL assi C I,Immani;cannini;eoclassici,Immani cannini eoclassici
1139,1139,lenti;geni,VA lenti geni E R I,Valenti;genieri,Valenti genieri
1140,1140,est;Dante,est RO Dante ND,Estroda;tend,Estroda tend
1141,1141,esca;mostra;pie,esca D RO mostra pie NO,Es;cadromato;ripieno,Es cadromato ripieno
1142,1142,aia;ananas,G aia BIS ananas,Gaià;bisananas,Gaià bisananas
1143,1143,activa;razione,C activa A E razione,Cativa;aerazione,Cativa aerazione
1144,1144,toro;rocca,OT toro rocca ICI,Otto;rocorca;icici,Otto rocorca icici
1145,1145,ossi;nari;pigoni,ossi GE nari P pigoni NI,Ossigenar;i;pigonini,Ossigenar i pigonini
1146,1146,cava;Eros;orate,cava L Eros DI orate GNA,Cavaleroso;di;oratengna,Cavaleroso di oratengna
1147,1147,la;quadro;dei;rizzo,la quadro dei rizzo,La;quadro;dei;Risozzo,La quadro dei Risozzo
1148,1148,lessi;nari,RI F lessi LU nari,Riflessi;lunari,Riflessi lunari
1149,1149,in;stipo;lepre;messa,in stipo B I lepre messa,Instipobile;premessa,Instipobile premessa
1150,1150,Sassari;mora;Ero,PO Sassari U mora C Ero,Posassà;riumora;cerò,Posassà riumora cerò
1151,1151,anca;rea;la;unta;tonda,M anca rea L la PP unta M EN tonda B IL ito,Mancare;all;appuntamento;rondabile,Mancare all'appuntamento rondabile
1152,1152,re;la;fa,P re GIA la F fa,Pregiala;ffa,Pregiala ffa
1153,1153,golosi;etti,S O golosi L etti,Sogolo;siletti,Sogolo siletti
1154,1154,pia;tese;Como;rose,pia N tese C O Como M B rose,Piante;secologo;mobile,Piante secologo mobile
1155,1155,matti;cipresso;asta,PI matti C cipresso DIP asta,Pimatti;ccipresso;di;pasta,Pimatti ccipresso di pasta
1156,1156,moli;icona;tris;moli,SA moli icona L tris A moli I,Samoliì;con;altri;samoliì,Samoliì con altri samoliì
1157,1157,vite,GRA vite,Gravi;tetri,Gravi tetri
1158,1158,ari;posta;chela;ape;lessi,UN ari S posta chela S CI ape RP lessi,Una;risposta;che;lascia;perplessi,Una risposta che lascia perplessi
1159,1159,attori;edera,P I attori C edera,Piatto;ricedera,Piatto ricedera
1160,1160,la;scia;sui;su,la scia sui su TRO,L;ascia;sui;suetro,L'ascia sui suetro
1161,1161,pere;scopa;sedile;ante,pere O RE scopa E sedile V ante,Pereoresepo;case;di;levante,Pereoresepo case di levante
