,idx,word_guesses,first_pass,solution_words,solution
889,889,sta;per;trarre,sta M per A trarre,Stampe;rara;re,Stampe rara re
890,890,porta;icone;re;maga;ante,COM porta RS icone ST re maga L ante RIA,Comportarsi;con;estrema;galanteria,Comportarsi con estrema galanteria
891,891,pero;tane,OR pero N tane,Orpe;rontane,Orpe rontane
892,892,eredi;mani;ala,E SS eredi mani C ala RGA,Essere;di;manica;larga,Essere di manica larga
893,893,re;para;dama;giare,P re para R E dama N giare,Preparare;da;mangiare,Preparare da mangiare
894,894,la;nome;nodi;gente,la L UN nome nodi L I gente,L;alunno;meno;diligente,L'alunno meno diligente
895,895,tra;noci;pino,S tra noci C A pino,Strano;cicapino,Strano cicapino
896,896,tait;ape;oli;Era,S tait T ape T R oli F Era,Stattata;petrolifera,Stattata petrolifera
897,897,serti;pii;lenti,ES serti pii ND O lenti,Esser;tipi;indolenti,Esser tipi indolenti
898,898,ari;posta;auto;aria,U N ari S posta auto RI T aria,Una;risposta;autoritaria,Una risposta autoritaria
899,899,serve;re;con,ES serve re con DI,Esser;verecondi,Esser verecondi
900,900,rive;Siviglia;Chieti;Chio,rive LAR Siviglia C Chieti R Chio NI,Rivelarsi;vigliacchi;e;tirchioni,Rivelarsi vigliacchi e tirchioni
901,901,pari;amarillo;tic,V I pari ST amarillo tic O,Vi;paradimarillo,Vi paradimarillo
902,902,col;fango;lana,col fango lana,Colf;angolana,Colf angolana
903,903,asse;soda;oca;oro;mente,asse N soda T oca L oro S A mente,Assenso;dato;calorosamente,Assenso dato calorosamente
904,904,di;ore,E di P ore,Edipo;re,"""Edipo re"""
905,905,orme;vipera,EN orme vipera TO,Enorme;vipera,Enorme vipera
906,906,ala;ara,UN ala C UN ara RA,Una;lacuna;rara,Una lacuna rara
907,907,ottico;orate,B ottico L orate,Botti;colorate,Botti colorate
908,908,lepri;seta;cane,lepri M E seta S cane,Le;prime;sette;cane,Le prime sette cane
909,909,Inter;stadi;ferita,Inter V I stadi F ferita,Intervista;differita,Intervista differita
910,910,orari;mine,DI M orari mine SE,Dimora;riminese,Dimora riminese
911,911,orci;la;mi,CO L orci C la mi NO,Color;cicalino,Color cicalino
912,912,manesco;tese,U manesco N tese,Umane;scontese,Umane scontese
913,913,dingo;teli,RE dingo teli S A,Redingote;lisa,Redingote lisa
914,914,angelo;orate,FR angelo G orate,Frange;logorate,Frange logorate
915,915,Bacco;ente,PU Bacco GLI ente,Pub;accogliente,Pub accogliente
916,916,diapositiva;latte,TE diapositiva latte SA,Tedia;p;ovalat,Tedia p'ovallat
917,917,rade;anta,LO rade I F anta SMI,L;ora;dei;fantasmi,L'ora dei fantasmi
918,918,ambi;rei;oca;gora,C ambi A rei L oca gora TO,Cambiare;il;loro;cagorato,Cambiare il loro cagorato
919,919,ara;fari,F ara F fari,Far;affari,Far affari
920,920,pera;tori;pero,DIS pera tori C U pero,Disperato;ricupero,Disperato ricupero
921,921,don;ape;camino,don N ape C camino SA,Donna;peccaminosa,Donna peccaminosa
922,922,ara;piedi;retti,D ara M piedi retti VE,Dar;ampie;direttive,Dar ampie direttive
923,923,di;trattore;viso,di S trattore viso RE,Distratto;revisore,Distratto revisore
924,924,eco;rosone;zio,D eco rosone G O zio,Decoroso;negozio,Decoroso negozio
925,925,ambi;oche;pera;amo,B ambi N oche O pera amo DO,Bambino;che;opera;a;modo,Bambino che opera a modo
926,926,Eros;nato;redini,FI Eros E nato redini ZZA,Fiero;senatore;di;Nizza,Fiero senatore di Nizza
927,927,odi;tait;ali,P odi S tait ali ANO,Podista;italiano,Podista italiano
928,928,cubo;assi;ante,IN cubo assi L L ante,Incubo;assillante,Incubo assillante
929,929,arti;adipe;pero,P arti T adipe pero NI,Partita;di;peperoni,Partita di peperoni
930,930,ago;collage;lari,AR ago STA collage lari N A,Aragosta;colla;gelarina,Aragosta colla gelarina
931,931,Cile;ape,AC Cile N ape,Accilena;p;epica,Accilena p epica
932,932,Arc;redi,F Arc redi T O,Far;credito,Far credito
933,933,Vasco;retta,BRA Vasco LA retta,Brava;scolaretta,Brava scolaretta
934,934,conta;nove;celle,conta DI nove R celle S E,Contadino;vercellese,Contadino vercellese
935,935,fra;telai,fra telai C O,Frate;laico,Frate laico
936,936,staffa;erica,staffa M erica NO,Staff;americano,Staff americano
937,937,nidi;ari;posta,U nidi O T ari S posta,Un;idiota;risposta,Un'idiota risposta
938,938,celle;atomo;corda,S celle R atomo NEL corda,Scellerato;monocorda,Scellerato monocorda
939,939,avi;tana;Ural,C avi tana T Ural I,Cavità;naturali,Cavità naturali
940,940,prete;ode,prete SAM ode STA,Pretesa;modesta,Pretesa modesta
941,941,musi;capo;polare,musi capo polare,Musica;popolare,Musica popolare
942,942,re;vivi;Giacomo,B re vivi AG Giacomo,Brevi;viaggi;a;Giamo,Brevi viaggi a Giamo
943,943,unto;petti,unto U petti NT O,Un;tour;intono,Un tour intono
944,944,lama;liane,lama G liane R A,La;maglia;nera,La maglia nera
945,945,con;sub;menti,con sub N Z I A menti,Consub;ambienti,Consub ambienti
946,946,uncini;raggi,uncini CO raggi RO,Un;cinico;raggiro,Un cinico raggiro
947,947,peri;do;re;ante,peri O do S T re SS ante,Periodo;stressante,Periodo stressante
948,948,rea;mi;Cipro;tetti,T rea mi Cipro tetti V I,Tre;amici;protettivi,Tre amici protettivi
949,949,Cam;isola,Cam P isola TII,Campi;solati,Campi solati
950,950,Dante;aro;china,BA Dante M aro C china,Badante;marocchina,Badante marocchina
951,951,Ra;deserto;gale,G Ra N deserto R E gale,Grande;sorte;regale,Grande sorte regale
952,952,Ada;reo,R Ada E reo,Rada;Ereo,Rada Ereo
953,953,pere;tori;sposi;di;legge,pere N tori E DI sposi ZI O NI di legge,Perentorie;disposizioni;di;legge,Perentorie disposizioni di legge
954,954,fard;Spirito;petti,fard E Spirito S O S petti,Far;despir;tosospetti,Far despir tosospetti
955,955,pie;Atene,pie TR Atene RA,Pietra;tenera,Pietra tenera
956,956,con;su;leone;oca;coda;ali,con su E leone T oca L coda TTU ali T A,Consuelo;neotocalo;d;attualità,Consuelo neotocalo d'attualità
957,957,carter;tori,MAR carter RI tori,Marcar;territori,Marcar territori
958,958,rada;ombra,ST rada SG ombra,Strada;sgombra,Strada sgombra
959,959,nave;asce;dente,NO nave R asce N dente,Non;aver;ascendente,Non aver ascendente
960,960,rea;zia;nidi;si,T rea N zia nidi M E S si,Tre;anziani;dissi,Tre anziani dissi
961,961,pediatri;iri;ali,C OL pediatri D iri V ali,Colpe;di;tradir;ivali,Colpe di tradir ivali
962,962,polla;lori;ratto;nota,polla IO lori T ratto DI G nota,Pollaiolo;ritratto;d;ignota,"Pollaiolo: ""ritratto d'ignota"""
963,963,mais;ras;re;alani;are,mais A ras E re N alani M are A,Mai;sara;serena;l;anima;rea,Mai sara serena l'anima rea
964,964,sedia;coli,CA sedia S coli,Case;di;ascoli,Case di ascoli
965,965,Stan;chef;colmi;diamanti,Stan chef colmi diamanti,Stanche;colmi;di;amanti,Stanche colmi di amanti
966,966,ascia;asola,L ascia T asola,Lasciata;sola,Lasciata sola
967,967,rea;rapa;rosa,C rea TU rapa U rosa,Creatura;paurosa,Creatura paurosa
968,968,Nera;sette,Nera I sette,Nera;Isette,Nera Isette
969,969,olente;rosa;piegata,V olente rosa IM piegata,Volenterosa;impiegata,Volenterosa impiegata
970,970,reo;pantere;amo,P reo C CU pantere CL amo,Preoccupante;reclamo,Preoccupante reclamo
971,971,Anna;Maria,C Anna FU Maria,Canna;fumaria,Canna fumaria
972,972,cinque;forni,A cinque forni A NO,Aci;nocumentano,Aci nocumentano
973,973,gru;piedi;ali,gru P piedi T O R I ali,Gruppi;editoriali,Gruppi editoriali
974,974,gin;are;barba;mento,AR gin are LI M barba RI mento,Arginare;l;imbarbarimento,Arginare l'imbarbarimento
975,975,avi;acido;nata;eco,L avi T acido nata NT eco SE,La;vita;ci;dona;tante;cose,La vita ci dona tante cose
976,976,metro;oli;ami;lane,metro P oli T A N ami lane SE,Metropolitana;milanese,Metropolitana milanese
977,977,ceri;posa,LU ceri posa NTE,Luce;riposante,Luce riposante
978,978,ora;redi;involto,ora T O redi S involto,Oratore;disinvolto,Oratore disinvolto
979,979,fili;stie;rea;latta,fili B U stie rea L latta CCO,Filibustiere;all;attacco,Filibustiere all'attacco
980,980,Tell;ava;la,Tell Y S ava la S,Tell;ysavalas,Tell ysavalas
981,981,Po;rema;china;riva,IM Po RTA rema C china riva RI,Importare;macchinari;vari,Importare macchinari vari
982,982,perni;Tevere;onde,perni E N Tevere C onde,Per;niente;vereconde,Per niente vereconde
983,983,mina;rema;are,ELI mina rema L W are,Eliminare;malware,Eliminare malware
984,984,Ischia;redi;arsi,R Ischia redi SO L arsi,Rischiare;d;isolarsi,Rischiare d'isolarsi
985,985,rive;rete;perla;dio,S C rive rete STI perla R A dio,Scrivere;testi;per;la;radio,Scrivere testi per la radio
986,986,peri;otri;lato,peri O D otri BO lato,Periodo;tribolato,Periodo tribolato
987,987,asso;mento;rio,asso R TI mento VA rio,Assortimento;vario,Assortimento vario
988,988,Atena;Era;azze,SC Atena T Era G azze,Scatenate;ragazze,Scatenate ragazze
989,989,viola;lepri;pio,IN viola BI lepri NCI pio,Inviolabile;principio,Inviolabile principio
990,990,cola;re;naso;mari;ante,VI N cola re U naso M mari L E V ante,Vincolare;una;somma;rilevante,Vincolare una somma rilevante
991,991,ambi;ori;rovo,ambi G U ori T rovo,Ambiguo;ritrovo,Ambiguo ritrovo
992,992,via;santi,A via N santi,Avi;ansianti,Avi ansianti
993,993,su;rema;ile,su O rema DR ile N E,Suore;madrilene,Suore madrilene
994,994,nei;ori;alte;nano;pia;ceri;idolo,nei C U ori S I alte R nano I pia ceri E idolo RI,Nei;cuori;si;alternano;i;piaceri;e;i;dolori,Nei cuori si alternano i piaceri e i dolori
995,995,etti;divi;Tell,F etti NA divi Tell O,Fettina;di;vitello,Fettina di vitello
996,996,rettili;menti,rettili NE A menti,Retti;lineamenti,Retti lineamenti
997,997,anta;re;fate;merli;anno,T anta re S I A fate merli N G anno,Tanta;resiata;me;rilin;g;anno,Tanta resiata me rilin g anno
998,998,nona;bando;rema;lieto;avi,nona B bando NA rema lieto TT avi A,Non;abbandonare;mai;le;ottavi;via,Non abbandonare mai le ottavi via
999,999,orma;di;astro,F orma di S astro SA,Forma;disastrosa,Forma disastrosa
1000,1000,lago;costa;esca;api;radura,lago CC IA costa NT esca V AL api ET radura,La;goccia;costante;scava;la;pietra;dura,La goccia costante scava la pietra dura
1001,1001,sasso;capre;su,DA sasso RI capre su NTA,Dasa;sorica;presunta,Dasa sorica presunta
1002,1002,ari;buche;cereale,C ari buche E M I cereale,Caribù;che;emicereale,Caribù che emicereale
1003,1003,amo;radi;ossi,UN amo ST radi ossi T TE,Una;mostra;di;ossitte,Una mostra di ossitte
1004,1004,rada;teda,ST rada teda NDO,Strada;tedano,Strada tedano
1005,1005,tra;artemide;Ati,tra T T artemide L IC Ati,Trattar;temi;delicati,Trattar temi delicati
1006,1006,si;tema;dotto,si S tema R I dotto,Sistema;ridotto,Sistema ridotto
1007,1007,parti;tea;pinna;colo,parti tea pinna colo,Partite;a;pinacolo,Partite a pinacolo
1008,1008,atto;divi;aio;nato,PI atto divi TE L aio N nato,Piatto;di;vitela;innato,Piatto di vitela innato
1009,1009,Bi;chitarra;coni;ala,Bi chitarra coni N S ala TA,Bichitar;tra;consalata,Bichitar tra consalata
1010,1010,su;sardina,su A sardina NNI,Suasardi;nanni,Suasardi nanni
1011,1011,Pan;mine,C A Pan mine S I,Capani;minesi,Capani minesi
1012,1012,grata,RI grata,Riga;grata,Riga grata
1013,1013,scafi;ori;colo,DI scafi ori DI colo,Discafi;oridicolo,Discafi oridicolo
1014,1014,armi;anice,armi G anice RMI,Armigani;ce;rmi,Armigani ce rmi
1015,1015,lario;noci,I lario noci R,Ilario;nocirori,Ilario nocirori
1016,1016,cola;re;rame,S E cola re C A rame,Secolare;carame,Secolare carame
1017,1017,legge;aperto,legge R aperto SSE,Leggera;permesso,Leggera permesso
1018,1018,Pieve;ioni,IM Pieve S ioni,Impive;sionioni,Impive sionioni
1019,1019,nasi;ring;riva;Di;lago,U nasi ring A P riva Di lago,Una;siringa;priva;gli;ago,Una siringa priva gli 'ago'
1020,1020,re;dama;sarda,F re D dama N sarda,Fredda;mansarda,Fredda mansarda
1021,1021,signore;somale,signore I O somale,Signoreioso;male,Signoreioso male
1022,1022,ceri;onda,D I ceri AF onda,Diceria;fonda,Diceria fonda
1023,1023,ria;fetta,MO ria F fetta,Mori;affettata,Mori affettata
1024,1024,re;nani;ettari;dita,re P LI nani ettari B A dita,Replina;niettari;baditata,Replina niettari baditata
1025,1025,vento;olivo,O vento NC olivo,Oven;con;colivo,Oven con colivo
1026,1026,su;ago;di,su A ago N di STI,Suaogon;dististi,Suaogon dististi
1027,1027,nata;re;rena;alto,U nata P re rena ICA alto UR,Una;tappa;renai-ca;al;Tour,Una tappa renai-ca al Tour
1028,1028,seri;col;medico;serio;nate,CA S seri col medico serio R D I nate,Casse;ricolme;di;cose;riordinate,Casse ricolme di cose riordinate
1029,1029,esca;prima;otre;tino,esca prima L otre N tino,Es;caprimolo;trentino,Es caprimolo trentino
1030,1030,vere;moli,A vere P RE moli,Avere;premioli,Avere premioli
1031,1031,sudan;delicati;cieco;gole,sudan delicati B I cieco N gole SI,Sudaneli;catibi;c;economesi,Sudaneli catibi c economesi
1032,1032,mici;ara;amaretto,A mici ZI ara FF amaretto,Amicizia;raffamaretto,Amicizia raffamaretto
1033,1033,Grant;rasi;lista,Grant U rasi M B O lista,Grantura;simbolista,Grantura simbolista
1034,1034,punti;in;va;la,S punti in NO: va T la,Spunti;innovativa,Spunti innovativa
1035,1035,con;attiva,con T attiva NI,Contatti;vani,Contatti vani
1036,1036,avidi;Ande;tini,N avidi CL Ande S tini,Navi;di;clandestini,Navi di clandestini
1037,1037,dente;pino;edile;nano,STU dente S pino AL edile G nano,Studentespi;noalide;il,Studentespi noalide ilegnano
1038,1038,anta;casa;mina;zia,F anta STI casa mina L I zia,Fantastica;casa;minalizia,Fantastica casa minalizia
1039,1039,zio;nidi;gente,I zio nidi S E R gente,I;zionidi;se;reggente,I zionidi se reggente
1040,1040,netta;Bosio;esca,SCE netta Bosio C C esca,Scenetta;bosioccesca,Scenetta bosioccesca
1041,1041,rio;eco;agli,FU rio eco TT agli A,Furioe;cottaglia,Furioe cottaglia
1042,1042,lima;Esopo;asse;lino,C lima T Esopo IR asse lino SI,Clima;test;ogni;assolinosi,Clima test ogni assolinosi
1043,1043,lacca;Tampa;redi;ode,lacca DE Tampa LI TA redi M ode NA,L;accedetà;palitare;di;modena,L'accedetà palitare di modena
1044,1044,ostia;mele;ali,P E ostia R mele G ali,Peostia;rime;legali,Peostia rime legali
1045,1045,tori;Einaudi,O RA tori Einaudi A NI,Oratore;inaudiani,Oratore inaudiani
1046,1046,con;ultime;Po,I con S ultime Po,I;consulti;mepo,I consulti mepo
1047,1047,peri;come;catino,peri OD I come R catino,Periodico;mercatino,Periodico mercatino
1048,1048,reo;est;eco;carte,AE reo CH est eco C carte R RA,Aereo;che;sta;con;Carte;rara,Aereo che sta con Carte rara
1049,1049,anta;negri;articoli,P anta L O negri articoli A RO,Pantalone;grarì;colario,Pantalone grarì colario
1050,1050,tris;lui e lei;Ti,O tris lui e lei Ti,Otri;sluietiti,Otri sluietiti
1051,1051,prime,prime TI,Prime;tì,Prime tì
1052,1052,nani;asi;lare,U nani asi NGO lare,Un;anasino;golaré,Un anasino golaré
1053,1053,pali;re;di;ritto,pali N re di S C ritto,Palindire;discritto,Palindire discritto
1054,1054,alloro;rame;temi;Ra,P alloro rame N temi S E Ra,Pala;colorante;misera,Pala colorante misera
1055,1055,brocca;tac;nidi;ago,CER brocca tac MP A G nidi SV ago,Cerbro;catacma;pignido;si;vago,Cerbro catacma pignido si vago
1056,1056,ali;divo;Ontario;pedali,V ali divo L Ontario S pedali E RI,Validi;volontario;spedalieri,Validi volontario spedalieri
1057,1057,raggio;oca;otri;cunicolo;anche,CO raggio S oca P otri cunicolo M anche S,Coraggioso;capo;trico;nicomanes,Coraggioso capo trico nicomanes
1058,1058,maiali;scia;di;vite,T O maiali scia di vite LLO,Tomaia;liscia;di;vitello,Tomaia liscia di vitello
1059,1059,conte;nero;more;anno;are;assi;ori,conte nero A more S anno A M are I assi T ori,Con;tenero;amore;sanno;amare;i;assitori,Con tenero amore sanno amare i assitori
1060,1060,Eracle;arpia,N Eracle SS arpia,Nera;cressarpia,Nera cressarpia
1061,1061,corto;non;netta,AC corto non netta,Accorto;nonnetta,Accorto nonnetta
1062,1062,lancia;etto;onda,lancia P etto F onda TO,Lanciapet;fondato,Lanciapet fondato
1063,1063,Sardegna;testa;lima;re,U Sardegna testa BI lima NI E re,Usar;degnatebbili;maniere,Usar degnatebbili maniere
1064,1064,circondario;ante,PO circondario VI G ante,Pocir;condivigante,Pocir condivigante
1065,1065,pelli;scuri;onde;lessi;ossi,CA pelli scuri C onde IR IF lessi R ossi,Capelli;scuri;con;dei;rifilessi;rossi,Capelli scuri con dei rifilessi rossi
1066,1066,greggi;asino;lacci,greggi asino S O lacci,Greg;giasinolacci,Greg giasinolacci
1067,1067,nane;astri,P A nane R astri,Pananera;striati,Pananera striati
1068,1068,seno;ancora;pinta,RO seno N ancora S pinta TE,Rose;non;ancora;spintate,Rose non ancora spintate
1069,1069,ratto;arpa;alone,ratto P P arpa N T alone,Rattoppar;plantalone,Rattoppar plantalone
1070,1070,monili,monili R A,Moni;lira,Moni lira
1071,1071,cero;avi;rosa,S cero T avi GO rosa,Scerotavigo;rosa,Scerotavigo rosa
1072,1072,tra;auto;verde,tra C auto verde FF,Tracau;verde,Tracau verde
1073,1073,arca;odi;iti,M arca T odi V iti,Marcato;divisi,Marcato divisi
1074,1074,asta;federe;are,B asta PO federe DI are,Basta;pofe;dei;rediare,Basta pofe dei rediare
1075,1075,zie;dei;risi,A zie N dei NC risi,Aziende;in;crisi,Aziende in crisi
1076,1076,lame;tela;miele;ulna;cere,lame N tela S M miele S ulna S cere,Lamentale;smievole;sul;nascer,Lamentale smievole sul nascer
1077,1077,ami;soldi;aro;Po;ovalata,ami C O soldi P aro LE Po C ovalata,Amico;sol;di;parole;poco;vala,Amico sol di parole poco vala
1078,1078,marcia;Dido,PRI marcia Dido LE,Primarcia;didole,Primarcia didole
1079,1079,rovi;amo;mani;radi;rossi,T rovi amo L A mani E radi A rossi,Troviamo;la;maniera;di;arosi,Troviamo la maniera di arosi
1080,1080,tris;assi,VE tris P assi,Vetri;spassi,Vetri spassi
1081,1081,ibis;Enza;arti;ari;stanze;renne,C ibis Enza P arti C OL ari SO stanze renne NTI,Cibi;senza;particolarità;ristanzare;nettanti,Cibi senza particolarità ristanzare nettanti
1082,1082,in;armadio;in;avere,in armadio BIL in avere NI,Inarmadiobili;avereni,Inarmadiobili avereni
1083,1083,articoli;asso,FRE articoli asso SO,Freart;coliasso,Freart coliasso
1084,1084,sci;pica,sci OP pica TTO,Scioppi;ca,Scioppi catto
1085,1085,redi;manico;ali,P redi manico M IN ali,Predimani;cominali,Predimani cominali
1086,1086,pera;Bosio;esca,O pera Bosio C C esca,Opera;bosioccesca,Opera bosioccesca
1087,1087,di;fu;sesto,di F fu sesto RIE,Diffuse;storie,Diffuse storie
1088,1088,scola;risi;Curie;Gene;rosi,scola risi Curie Gene rosi,Scolari;sicuri;e;generosi,Scolari sicuri e generosi
1089,1089,proiettile;serba,proiettile serba,Proietti;leser,Proietti leser
1090,1090,tela;asso;saggi,tela L I asso A E saggi,Telalias;soaesaggi,Telalias soaesaggi
1091,1091,sola;selezionatore;osa;dive,LI sola selezionatore I osa dive RNE,L;isola;selezionato;re;Iva,L'isola selezionato re Iva
1092,1092,indice;leva,QU indice SI leva,Quindicesile;vileva,Quindicesile vileva
1093,1093,avi;nidi;rame,T avi nidi C A rame,Tavinidi;ca;raramente,Tavinidi ca raramente
1094,1094,edera;ami;are,L edera TT ami L IT are,Le;derattà;militare,Le derattà militare
1095,1095,con;agente;rei;la,con QU I agente rei N C la LI,Conquiaste;rei;inclali,Conquiaste rei inclali
1096,1096,sole;soli;bolli;Era,sole soli bolli Era,Solosolib;olliera,Solosolib olliera
1097,1097,coni;fon;armo;corte;si;arco,coni CA fon I US armo DI corte si P OC arco,Con;i;cafoni;usar;modi;cortesi;poco;raro,Con i cafoni usar modi cortesi poco raro
1098,1098,orsi;Eros,orsi DE Eros SE,Orsiede;erose,Orsiede erose
1099,1099,picco;nonnetto;Po,picco nonnetto Po,Piccone,Picconetto
1100,1100,assi;pinta;tini,M assi M pinta N tini,Massimi;pantini,Massimi pantini
1101,1101,marcia;lenti,A marcia N SU lenti,Amari;cansulenti,Amari cansulenti
1102,1102,attiva;ali,attiva ND ali C I,Atti;vandalici,Atti vandalici
1103,1103,esca;bus;tese,esca bus tese,Es;cabuste;senza,Es cabuste senza
1104,1104,mesti;ciocche,D O mesti ciocche V A,Domestici;occhè,Domestici occhè
1105,1105,usa;proiettile,BL usa proiettile,Blusa;proiettile,Blusa proiettile
1106,1106,Boudriot;mante,FU R Boudriot R O mante,Furbo;driotromante,Furbo driotromante
1107,1107,avo;sardie;in,TR avo sardie LV in O,Travosar;dei;lvin,Travosar dei lvin
1108,1108,elica;tasti;teda;est,D elica tasti F teda L est E,Delicata;stifte;daleste,Delicata stifte daleste
1109,1109,verde;otto;in;rio,verde F otto in A rio,Verde;fattoinario,Verde fattoinario
1110,1110,oli;calla;nani;Tampa,S oli calla MA G nani Tampa CI,Solicala;m;agnanità;pacì,Solicala m agnanità pacì
1111,1111,mantidi;rada;ile,A L mantidi A rada P R ile,Alma;tidiar;a;Daprile,Alma tidiar a' Daprile
1112,1112,Leda;medici;olle,SE Leda C medici P olle,SEL;edacme;di;cipolle,SEL edacme di cipolle
1113,1113,nero;tibia;astri,nero S OT tibia N C astri,Nerosoti;biancastri,Nerosoti biancastri
1114,1114,onde;ultime,W onde RF ultime,Wonderful;lime;mangiare;unti,Wonderful lime (mangiare unti)
1115,1115,con;tris;traina;assi,S con tris traina TI assi RO,Scontri;strainati;a;S;Siro,Scontri strainati a S. Siro
1116,1116,nappa;mento;dio;arrossa,U nappa RTA mento dio T arrossa N Z E,Un;appartamento;di;Otrar;Osanze,Un appartamento di Otrar Osanze
1117,1117,ave;maniero;vino,ave R E maniero vino SE,Avere;manie;rovinose,Avere manie rovinose
1118,1118,nari;camini;sterile,U nari C camini E sterile NIO,Una;ricca;minestra;t;erileno,Una ricca minestra t'erileno
1119,1119,chine;nane;teda,chine F A U nane teda NTO,Chi;ne;fa;una;né;tè;danto,Chi ne fa una né tè danto
1120,1120,api;do;roditori;tino,S api do M E roditori S tino,Sapido;moro;distinto,Sapido moro distinto
1121,1121,polo;odi;ossa,A polo G odi ossa P PA,Apologo;di;O;Sassappa,Apologo di O. Sassappa
1122,1122,maniero;Terrani,RO maniero V I Terrani,Romani;e;roverrani,Romani e roverrani
1123,1123,vento;Amman;Todi;lord,E vento Amman T A Todi lord O,Evento;ammanato;di;lordo,Evento ammanato di lordo
1124,1124,nota;di;si,BI nota di SUI? si,Binotadi;su;Isi,Binotadi su Isi
1125,1125,maniero;severo;si,maniero severo N E si,Manierose;veronesi,Manierose veronesi
1126,1126,uovo;oca;lario,N uovo V oca BO lario,Nuovo;vocabolario,Nuovo vocabolario
1127,1127,pazzo;arpa;alone,S pazzo L arpa N T alone,Spazzolar;panalone,Spazzolar panalone
1128,1128,stie;eco,C O stie eco I,Costi;ecoii,Costi ecoii
1129,1129,rane;menta;Rodi;Ra;stan;gol;cori,rane menta Rodi Ra stan gol cori,Ra;nementato;dir;a;st;angolcor;i;cori,Ra nementato dir a st angolcori
1130,1130,conta;monili,conta TTO monili V E,Contatto;monil;ive,Contatto monil ive
1131,1131,Volga;est;dente;pino,Volga R est U dente S pino ALE,Volgare;studentespino;aleale,Volgare studentespino aleale
1132,1132,bocca;ara,bocca A M ara,Bocca;amara,Bocca amara
1133,1133,leggere,AL leggere ND,Alle;greden,Alle greden
1134,1134,marcia;Alla,A marcia MB Alla,Amar;ciamballa,Amar ciamballa
1135,1135,ramo;gioco;si,T ramo N gioco S si,Tramongi;ossi,Tramongi ossi
1136,1136,lago;eco;are,CA lago S eco L are,Calogese;colare,Calogese colare
1137,1137,apro;scafi;usci,UN apro scafi usci TA,Una;prosa;fiuscita,Una prosa fiuscita
1138,1138,manica;nani;assi,IM manica nani O CL assi C I,Immani;cananico;classici,Immani cananico classici
1139,1139,lenti;prode,VA lenti prode E R I,Valenti;prodeeri,Valenti prodeeri
1140,1140,est;Dante,est RO Dante ND,Estroda;ten,Estroda ten
1141,1141,esca;mostra;pie,esca D RO mostra pie NO,Es;cadromastro;pieno,Es cadromastro pieno
1142,1142,aia;pinta,G aia BIS pinta,Gaia;bispinta,Gaia bispinta
1143,1143,ardita;razione,C ardita A E razione,Cardita;aerazione,Cardita aerazione
1144,1144,toro;forte,OT toro forte ICI,Otto;forte;ocisci,Otto forte ocisci
1145,1145,ossi;nari;ascenso,ossi GE nari P ascenso NI,Ossigenar;i;pascensi,Ossigenar i pascensi
1146,1146,cava;Lino;cernie,cava L Lino DI cernie GNA,Cavallo;di;Cerniega,Cavallo di Cerniega
1147,1147,un;quadro;nel;sacchino,un quadro nel sacchino,Un;quadro;nel;sacchino,Un quadro nel sacchino
1148,1148,lessi;nari,RI F lessi LU nari,Riflessi;lunari,Riflessi lunari
1149,1149,in;armadio;lepre;messa,in armadio B I lepre messa,Inarmadiobile;premessa,Inarmadiobile premessa
1150,1150,Lazio;ribes;Ero,PO Lazio U ribes C Ero,Polazi;oribese;cerò,Polazi oribese cerò
1151,1151,anca;rea;la;unta;arrossata;ile,M anca rea L la PP unta M EN arrossata B IL ile,Mancare;all;appuntamento;rossabile,Mancare all'appuntamento rossabile
1152,1152,re;la;fa,P re GIA la F fa,Pregiola;ffaffa,Pregiola ffaffa
1153,1153,golosi;etti,S O golosi L etti,Sogol;olisti,Sogol olisti
1154,1154,pia;tese;lario;rose,pia N tese C O lario M B rose,Piante;secolari;ombrose,Piante secolari ombrose
1155,1155,attori;cipresso;asta,PI attori C cipresso DIP asta,Piatto;ricci;al;pasta,Piatto ricci al pasta
1156,1156,marce;icona;tris;marce,SA marce icona L tris A marce I,Samarce;ico;nati;samarcei,Samarce ico nati samarcei
1157,1157,pala,GRA pala,Grapa;lapalà,Grapa lapalà
1158,1158,ari;posta;chela;ape;lessi,UN ari S posta chela S CI ape RP lessi,Una;risposta;che;lascia;perplessi,Una risposta che lascia perplessi
1159,1159,attori;edera,P I attori C edera,Piatto;ricedera,Piatto ricedera
1160,1160,la;scia;sul;mas,la scia sul mas TRO,L;ascia;sul;mastro,L'ascia sul mastro
1161,1161,Grant;scopa;sedile;ante,Grant O RE scopa E sedile V ante,Grantore;scopo;è;sedile,Grantore scopo è sedile
1162,1162,ellissi;mostra;anonimi;ori;va;ore;ente;ente,B ellissi mostra DI anonimi ori T RO va T ore C ente M ente,Bellissimo;straordinario;ritrovato;recente,Bellissimo straordinario ritrovato recente
1163,1163,mantidi;mi,BOM mantidi mi CA,Bomma;timidica,Bomma timidica
1164,1164,polli;dive;Rodi;moli,A M polli N E dive T Rodi moli NO,Ampolline;di;vetro;di;Moliño,Ampolline di vetro di Moliño
1165,1165,Pareto;asso,SAM Pareto asso SA,Sampa;retoassosa,Sampa retoassosa
1166,1166,Ra;testa;marcia,P Ra testa CI marcia,Prestata;cimarcia,Prestata cimarcia
1167,1167,ultime;nono,C ultime nono TI,Culti;meno;noti,Culti meno noti
