,idx,word_guesses,first_pass,solution_words,solution
878,878,teso;erta,AR teso FF erta,Arte;sofferta,Arte sofferta
879,879,rovi;tasti;tane,P rovi N tasti N tane,Provintaste;tinte,Provintaste tinte
880,880,sci;nidi;rette,sci O nidi P E rette,Scionidi;p;erette,Scionidi p'erette
881,881,medi;Cile,E SA medi FFI Cile,Esamed;infficile,Esamed infficile
882,882,ovest;micia;Ande,OSP ovest micia L Ande SI,Ospovesti;ciami;calandesi,Ospovesti ciami calandesi
883,883,listino;dame;cani,SO listino R dame R I cani,Solisti;nordamericani,Solisti nordamericani
884,884,coppi;menti;ori;ali,A C coppi A menti ori G I N ali,Accoppiamenti;riginali,Accoppiamenti riginali
885,885,lista;epa;vino,lista NT epa S vino STO,L;istante;passo;vino,L'istante passo vino
886,886,Matera;saio;Ford,Matera S saio O Ford SO,Matersaio;fordoso,Matersaio fordoso
887,887,zia;treno;balle,VI zia treno A M balle,Viziante;noballe,Viziante noballe
888,888,ape;lise;osa,UN ape RSO lise RV osa,Una;presolise;rvosa,Una presolise rvosa
889,889,sta;ascia;tira,sta M ascia A tira,Stamas;cia;ati,Stamas cia ati
890,890,porta;icone;re;maga;ante,COM porta RS icone ST re maga L ante RIA,Comportarsi;con;estremo;galantiera,Comportarsi con estremo galantiera
891,891,pero;tane,OR pero N tane,Orpe;tonante,Orpe tonante
892,892,eredi;mani;ala,E SS eredi mani C ala RGA,Essere;di;mani;calar,Essere di mani calar
893,893,re;para;dama;ire,P re para R E dama N giaire,Preparare;da;mangiare,Preparare da mangiare
894,894,tre;nonte;nodi;gente,tre L UN nonte nodi L I gente,T;relunno;tendo;diligente,T'relunno tendo diligente
895,895,Ti;pere;noce,S Ti pere C A noce,Stipe;recanocéno,Stipe recanocéno
896,896,gilet;ape;oli;Era,S gilet T ape T R oli F Era,Sgiletta;petrolifera,Sgiletta petrolifera
897,897,serti;tesi;leste,ES serti tesi ND O leste,Esser;tesi;nondoleste,Esser tesi nondoleste
898,898,ari;posta;auto;ari,U N ari S posta auto RI T ari a,Una;risposta;autotaritaria,Una risposta autotaritaria
899,899,serve;re;con,ES serve re con DI,Esser;veredicondi,Esser veredicondi
900,900,rive;Siviglia;Chieti;Urat,rive LAR Siviglia C Chieti R Urat NI,Rivelarsi;viligiali;c;chitirati,Rivelarsi viligiali c chitirati
901,901,pari;oro;tic,V I pari ST oro tic O,Vi;paristorotico,Vi paristorotico
902,902,gin;rospo;lane,gin rospo lane,Gino;spolane,Gino spolane
903,903,tac;soda;oca;lago;mente,tac N soda T oca L lago S A mente,Tacnso;dato;calloglassamento,Tacnso dato calloglassamento
904,904,di;ore,E di P ore,Idepo;re,"""Idepo re"""
905,905,orme;serpe,EN orme serpe TO,Enorme;serpeto,Enorme serpeto
906,906,ala;ara,UN ala C UN ara RA,Una;lacuna;rara,Una lacuna rara
907,907,lato;orate,B lato L orate,Blato;lorate,Blato lorate
908,908,lepri;riso;cane,lepri M E riso S cane,Le;primeri;sossi;cane,Le primeri sossi cane
909,909,Inter;stadi;fumo,Inter V I stadi F fumo,Intervista;diffumo,Intervista diffumo
910,910,orari;mine,DI M orari mine SE,Domora;riminese,Domora riminese
911,911,orci;la;mi,CO L orci C la mi NO,Color;ciclamino,Color ciclamino
912,912,nano;radi,U nano N radi,Unano;noradri,Unano noradri
913,913,dingo;lodi,RE dingo lodi S A,Redingo;loda,Redingo loda
914,914,angelo;orate,FR angelo G orate,Frangè;logorate,Frangè logorate
915,915,Bacco;ente,PU Bacco GLI ente,Pub;baccogliente,PUB baccogliente
916,916,stampa;latte,TE stampa latte SA,Testa;p;latte,Testa p'latte
917,917,rade;fa,LO rade I F fa SMI,L;ora;dei;ffasmi,L'ora dei ffasmi
918,918,ambi;rie;oca;rio,C ambi A rie L oca rio TO,Cambiario;el;cario;caritoto,Cambiario el cario caritoto
919,919,ara;fari,F ara F fari,Far;affari,Far affari
920,920,pera;tori;Ti,DIS pera tori C U Ti,Disperato;ricuoti,Disperato ricuoti
921,921,don;Ero;oca,don N Ero C oca SA,Donner;occasasà,Donner occasasà
922,922,ara;piedi;rette,D ara M piedi rette VE,Dar;ampie;direttive,Dar ampie direttive
923,923,di;S;trattore;viso,di S trattore viso RE,Distretto;revisore,Distretto revisore
924,924,oste;rosone;viso,D oste rosone G O viso,Dosteros;onegoviso,Dosteros onegoviso
925,925,ambi;oche;pera;amo,B ambi N oche O pera amo DO,Bambino;che;opera;a;modo,Bambino che opera a modo
926,926,Eros;nato;dita,FI Eros E nato dita ZZA,Fiero;senato;di;tazzà,Fiero senato di tazzà
927,927,odi;tuxedo;ali,P odi S tuxedo ali ANO,Podiste;xedoaliano,Podiste xedoaliano
928,928,cono;assi;ante,IN cono assi L L ante,Inconos;assistiante,Inconos assistiante
929,929,rose;adipe;melo,P rose T adipe melo NI,Prosetàd;di;pemeloni,Prosetàd di pemeloni
930,930,ago;tema;lati,AR ago STA tema lati N A,ArgoSTATE;malà;talitana,ArgoSTATE malà talitana
931,931,Cile;ape,AC Cile N ape,Accilena;p;epica,Accilena p epica
932,932,Arc;redi,F Arc redi T O,Far;credito,Far credito
933,933,tifo;retta,BRA tifo LA retta,Brati;folaretta,Brati folaretta
934,934,conta;di;celle,conta DI di R celle S E,Contadidi;rilellese,Contadidi rilellese
935,935,fra;lane,fra lane C O,Frala;neco,Frala neco
936,936,porta;erica,porta M erica NO,Porta;mericano,Porta mericano
937,937,nidi;ari;posta,U nidi O T ari S posta,Un;idiota;risposta,Un'idiota risposta
938,938,celle;atomo;laccio,S celle R atomo NEL laccio,Scellerato;monellaccio,Scellerato monellaccio
939,939,avi;tana;Ural,C avi tana T Ural I,Cavità;naturali,Cavità naturali
940,940,prete;ode,prete SAM ode STA,Pretesa;modesta,Pretesa modesta
941,941,musi;capo;poli,musi capo poli,Musica;popoli,Musica popoli
942,942,re;lenti;ode,B re lenti AG ode,Brele;tigagi;o;de,Brele tigagi o de
943,943,unto;petti,unto U petti NT O,Un;toputte;tinto,Un toputte tinto
944,944,lama;liane,lama G liane R A,La;maglia;nera,La maglia nera
945,945,con;zio;menti,con zio N Z I A menti,Conzio;nzimenti,Conzio nzimenti
946,946,uncini;raggi,uncini CO raggi RO,Un;cinico;raggiro,Un cinico raggiro
947,947,peri;do;re;ante,peri O do S T re SS ante,Periodo;distressante,Periodo distressante
948,948,rea;mi;Cipro;tetti,T rea mi Cipro tetti V I,Tre;amici;protettivi,Tre amici protettivi
949,949,camma;rive,camma P rive TII,Camma;privetti,Camma privetti
950,950,Dante;aro;china,BA Dante M aro C china,Badante;marocchina,Badante marocchina
951,951,Ra;deserto;M,G Ra N deserto R E M M,Grande;serta;romm,Grande serta romm
952,952,Toti;giuria,R Toti E giuria,Roti;teguria,Roti teguria
953,953,pere;tori;sposi;di;legge,pere N tori E DI sposi ZI O NI di legge,Pernitore;dispostosi;di;legge,Pernitore dispostosi di legge
954,954,fico;dio;petti,fico E dio S O S petti,Fic;odiose;spettiti,Fic odiose spettiti
955,955,pie;Atene,pie TR Atene RA,Pietra;tenera,Pietra tenera
956,956,con;su;toro;oca;coda;ali,con su E toro T oca L coda TTU ali T A,Consueto;rotocacola;d;attualità,Consueto rotocacola d'attualità
957,957,Carter;tori,MAR Carter RI tori,Marcat;erritori,Marcat erritori
958,958,rada;ora,ST rada SG ora,Strada;sgora,Strada sgora
959,959,nave;asce;oro,NO nave R asce N oro,Non;aver;ascennero,Non aver ascennero
960,960,rea;zia;nidi;si,T rea N zia nidi M E S si,Tre;anziani;dimessi,Tre anziani dimessi
961,961,pediatri;IRI;ali,C OL pediatri D IRI V ali,Colpe;di;tradi;rivali,Colpe di tradi rivali
962,962,rio;lori;ratto;Ra,rio IO lori T ratto DI G Ra,Rioilorita;ritratto;d;igra,"Rioilorita: ritratto d'igra"""
963,963,mais;ras;re;alani;ari,mais A ras E re N alani M aari A,Mai;sara;se rena;l;anima;aria,Mai sara se rena l'anima aria
964,964,sedia;coli,CA sedia S coli,Case;di;ascoli,Case di ascoli
965,965,Stan;chef;colmi;strie,Stan chef colmi strie,Stanche;fcolmi;di;strie,Stanche fcolmi di strie
966,966,ascia;asola,L ascia T asola,Lasciatas;sola,Lasciatas sola
967,967,rea;rapa;rosa,C rea TU rapa U rosa,Creatura;paurosa,Creatura paurosa
968,968,Nera;sette,Nera I sette,Nera;isette,Nera isette
969,969,olente;rosa;china,V olente rosa IM china,Volenterosa;imchina,Volenterosa imchina
970,970,reo;tigri;amo,P reo C CU tigri CL amo,Preoccupazioni;claro,Preoccupazioni claro
971,971,ore;dina,C ore FU dina,Corre;fudina,Corre fudina
972,972,poli;bachi,A poli bachi A NO,Apo;libachiano,Apo libachiano
973,973,tenda;piedi;ali,tenda P piedi T O R I ali,Tendap;pieditoriali,Tendap pieditoriali
974,974,gin;are;barba;mento,AR gin are LI M barba RI mento,Arginare;l;imbarbarimento,Arginare l'imbarbarimento
975,975,avi;olio;nata;eco,L avi T olio nata NT eco SE,La;vita;lo;inato;laten;tese,La vita lo inato laten tese
976,976,metri;oli;ami;lane,metri P oli T A N ami lane SE,Metripolitana;milanese,Metripolitana milanese
977,977,messa;posa,LU messa posa NTE,Lume;sassaponte,Lume sassaponte
978,978,ora;redi;tavolo,ora T O redi S tavolo,Otrate;distavolo,Otrate distavolo
979,979,nodi;stie;rea;legno,nodi B U stie rea L legno CCO,Nodibustiere;al;legnocco,Nodibustiere al'legnocco
980,980,Tell;ava;Ra,Tell Y S ava Ra S,Tellys;savaras,Tellys savaras
981,981,Po;rema;china;riva,IM Po RTA rema C china riva RI,Importare;macchinari;vari,Importare macchinari vari
982,982,leve;rio;onde,leve N rio C onde,Lev;enrío;codonde,Lev enrío codonde
983,983,mina;rema;are,ELI mina rema L W are,Eliminare;malware,Eliminare malware
984,984,Ischia;redi;arsi,R Ischia redi SO L arsi,Rischiare;d;isolarsi,Rischiare d'isolarsi
985,985,rive;rete;perla;dio,S C rive rete STI perla R A dio,Scriverete;stipel;arà;di;odio,Scriverete stipel arà di odio
986,986,peri;otri;lato,peri O D otri BO lato,Periodo;tribolato,Periodo tribolato
987,987,asso;mento;rio,asso R TI mento VA rio,Assortimento;vario,Assortimento vario
988,988,Atena;Era;azze,SC Atena T Era G azze,Scatenate;ragazze,Scatenate ragazze
989,989,viola;lepri;pio,IN viola BI lepri NCI pio,Inviolabile;principio,Inviolabile principio
990,990,cola;re;naso;mari;ante,VI N cola re U naso M mari L E V ante,Vincolare;una;somma;rilevante,Vincolare una somma rilevante
991,991,ambi;ori;rovo,ambi G U ori T rovo,Ambiguor;ittrovo,Ambiguor ittrovo
992,992,via;santi,A via N santi,Avi;asnanti,Avi asnanti
993,993,su;rema;ile,su O rema DR ile N E,Suore;madrilene,Suore madrilene
994,994,nei;ori;alte;topo;pia;cero;tiki,nei C U ori S I alte alte R topo I pia cero E tiki RI,Nie;cuori;si;alte alte;a;tortopia;i;a;cetriki,Nie cuori si alte alte a tortopia i a cetriki
995,995,etti;divi;Tell,F etti NA divi Tell O,Fettina;di;vittile,Fettina di vittile
996,996,veleno;menti,veleno NE A menti,Veleno;neamentiti,Veleno neamentiti
997,997,ala;maestro;fate;merli;ora,T ala maestro S I A fate merli N G ora,Talama;estrosia;fa;temer;l;ingorra,Talama estrosia fa temer l'ingorra
998,998,nona;edito;rema;lieto;avi,nona B edito NA rema lieto TT avi A,Non;abeditonare;mal;it;etto;tavi,Non abeditonare mal it etto tavi
999,999,orma;di;astro,F orma di S astro SA,Forma;disastrosa,Forma disastrosa
1000,1000,lago;costa;offerta;api;radice,lago CC IA costa NT offerta V AL api ET radice,La;goccia;costantore;fred;al;valapi;etra,La goccia costantore fred al valapi etra
1001,1001,tasti;capre;su,DA tasti RI capre su NTA,Data;stirica;presunta,Data stirica presunta
1002,1002,ari;neve;mais,C ari néve M I mais,Carine;ve;mimiamais,Carine ve mimiamais
1003,1003,amo;radi;netti,UN amo ST radi netti T TE,Una;mostra;di;nettette,Una mostra di nettette
1004,1004,rada;teda,ST rada teda NDO,Strada;tedando,Strada tedando
1005,1005,tra;artemide;Ati,tra T T artemide L IC Ati,Trattar;temi;delicati,Trattar temi delicati
1006,1006,si;tema;dotto,si S tema R I dotto,Sistema;ridotto,Sistema ridotto
1007,1007,parti;tea;pinna;colo,parti tea pinna colo,Partite;a;pinna colo,Partite a pinna colo
1008,1008,atto;divi;rosa;nato,PI atto divi TE L rosa N nato,Piatto;di;viterò;sannato,Piatto di viterò sannato
1009,1009,di;rima;coni;ala,di rima coni N S ala TA,Dirimacò;in;salata,Dirimacò in salata
1010,1010,su;orata,su orata NNI,Suorata;nonni,Suorata nonni
1011,1011,serpi;mine,C A serpi mine S I,Caserpi;minessi,Caserpi minessi
1012,1012,leva,RI leva,Rile;vavà,Rile vavà
1013,1013,scafi;ori;colo,DI scafi ori DI colo,Discafi;oridicolo,Discafi oridicolo
1014,1014,armi;rosa,[Mancano all'inerme] G rosa RMI,Mancagro;sa;rmi,Mancagro sa rmi
1015,1015,Como;noci,I Como noci R,Icomon;onicir,Icomon onicir
1016,1016,cola;re;rame,S E cola re C A rame,Secolare;caramere,Secolare caramere
1017,1017,legge;aperto,legge R aperto SSE,Leggera;pertorse,Leggera pertorse
1018,1018,Pisa;ioni,IM Pisa S ioni,Impisa;sionioni,Impisa sionioni
1019,1019,nasi;ring;conte;re;lago,U nasi ring A P conte re lago,Una;siringa;ponte;rela;gog,Una siringa ponte rela' gog
1020,1020,re;dado;tarantina,F re D dado N tarantina,Fredda;dotarantina,Fredda dotarantina
1021,1021,signore;neghi,signore I O neghi,Signoreioni;neghi,Signoreioni neghi
1022,1022,prete;onda,D I prete AF onda,Diprete;afonda,Diprete afonda
1023,1023,bella;fetta,MO bella F fetta,Mobe;llaffetta,Mobe llaffetta
1024,1024,re;navy;are;dita,re P LI navy are B A dita,Replina;verabada;baditta,Replina verabada baditta
1025,1025,vento;edera,O vento NC edera,Ovent;onc;edera,Ovent onc edera
1026,1026,su;anestetico;di,su A anestetico N di STI,Suaneste;ticindisti,Suaneste ticindisti
1027,1027,nata;re;rena;re,U nata P re rena ICA re UR,Una;tappa;renai-care;un;aurur,Una tappa renai-care un aurur
1028,1028,seri;lago;medico;serio;nate,CA S seri lago medico serio R D I nate,Cassé;rilagò;di;cose;ricordinate,Cassé rilagò di cose ricordinate
1029,1029,leva;pre;otre;tino,leva pre L otre N tino,Le;vaprelo;trentino,Le vaprelo trentino
1030,1030,vere;mura,A vere P RE mura,Avere;promura,Avere promura
1031,1031,Sudan;delicati;storto;gole,Sudan delicati B I storto N gole SI,Sudan del;Italia;i;Bostongole,Sudan del Italia i Bostongole
1032,1032,mici;ara;menta,A mici ZI ara FF menta,Amicizia;raffenta,Amicizia raffenta
1033,1033,Tennyson;distesi;lista,Tennyson U distesi M B O lista,Tennyson;usdistesimbolista,Tennyson usdistesimbolista
1034,1034,punti;in;la;Ra,S punti in NO: la T Ra,Spunti;inonolatra,Spunti inonolatra
1035,1035,tra;attiva,tra T attiva NI,Trattati;vani,Trattati vani
1036,1036,assi;Ande;tini,N assi CL Ande S tini,Nass;il;candestini,Nass il candestini
1037,1037,dente;pino;edile;nano,STU dente S pino AL edile G nano,Studentespino;aledile;di;lignano,Studentespino aledile di lignano
1038,1038,ora;casa;mina;zia,F ora STI casa mina L I zia,Forastica;samina;malizia,Forastica samina malizia
1039,1039,re;nidi;gente,I re nidi S E R gente,I;renidi;se;reggente,I renidi se reggente
1040,1040,netta;rosa;esca,SCE netta rosa C C esca,Scenttaro;saccesca,Scenttaro saccesca
1041,1041,ramo;eco;agli,FU ramo eco TT agli A,Furamoe;cattaglia,Furamoe cattaglia
1042,1042,lima;Iro;asse;tino,C lima T Iro IR asse tino SI,Clima;tiro;ir;assestinosi,Clima tiro ir assestinosi
1043,1043,nail;Tampa;redi;ode,nail DE Tampa LI TA redi M ode NA,N;ilde Tampa;libertà;di;modena,N'ilde Tampa libertà di modena
1044,1044,tessera;pere;ali,P E tessera R pere G ali,Pettese;rapere;gagli,Pettese rapere gagli
1045,1045,tori;rosi,O RA tori rosi A NI,Oratori;rosiani,Oratori rosiani
1046,1046,con;tese;Ra,I con Stanisław Ra,I;consacra;sra,I consacra sra
1047,1047,peri;come;tino,peri OD I come R tino,Periodico;meritino,Periodico meritino
1048,1048,reo;est;fiorino;dadi,AE reo CH est fiorino C dadi R RA,Aereo;che;sti;fi;orinoc;addir,Aereo che sti fi orinoc addir
1049,1049,anta;negri;articoli,P anta L O negri articoli A RO,Pantalone;grisart;coliaro,Pantalone grisart coliaro
1050,1050,per;re;Ti,O per re Ti,Opera;retti,Opera retti
1051,1051,note,note TI,Note;tii,Note tii
1052,1052,nani;assiri;lare,U nani assiri NGO lare,Un;ananas;irignogolare,Un ananas irignogolare
1053,1053,complici;edo;tra;ritto,complici N edo tra S C ritto,Complicine;distraccio,Complicine distraccio
1054,1054,erica;rame;tesi;Ra,P erica rame N tesi S E Ra,Peri;caramente;sisera,Peri caramente sisera
1055,1055,tanica;teso;nidi;ago,CER tanica teso MP A G nidi SV ago,Certani;catetose;spagnidi;sv;ago,Certani catetose spagnidi sv ago
1056,1056,ali;divo;Ontario;ali,V ali divo L Ontario S ped ali E RI,Validi;volontari;ontopedalierei,Validi volontari ontopedalierei
1057,1057,raggio;oca;otri;tana;anche,CO raggio S oca P otri tana M anche S,Coraggioso;capo;tri;tanamance,Coraggioso capo tri tanamance
1058,1058,lardo;scia;di;vite,T O lardo scia di vite LLO,Tolardo;sciade;di;vitellò,Tolardo sciade di vitellò
1059,1059,conte;asso;more;Santa;aree;colti;ori,conte asso A more S Santa A M aree I colti T ori,Con;tesa;somes;santa;amare;i;coltitori,Con tesa somes santa amare i coltitori
1060,1060,Ero;Echidna,N Ero SS Echidna,Nero;ssechidna,Nero ssechidna
1061,1061,Ra;rosa;netta,AC Ra rosa netta,Acrosa;netta,Acrosa netta
1062,1062,nave;etto;onda,nave P etto F onda TO,Naveppeto;fondato,Naveppeto fondato
1063,1063,mozzare;testa;lima;re,U mozzare testa BI lima NI E re,Umo;zaretestabili;maniere,Umo zaretestabili maniere
1064,1064,Siena;ante,PO Siena VI G ante,Posena;viviante,Posena viviante
1065,1065,pelli;scuri;onde;al denti;ossi,CA pelli scuri C onde IR IF al denti R ossi,Capelli;scuri;con;di;irifal;denti,Capelli scuri con di irifal denti
1066,1066,sci;gatto;lacci,sci gatto S O lacci,Sciga;tosolacci,Sciga tosolacci
1067,1067,bambine;astri,P A bambine R astri,Pabambine;rastri,Pabambine rastri
1068,1068,seno;oro;pista,RO seno N oro S pista TE,Rose;non;orossi;pastate,Rose non orossi pastate
1069,1069,ratto;arpa;irides,ratto P P arpa N T irides,Rattopar;patronirides,Rattopar patronirides
1070,1070,perle,perle R A,Perle;rare,Perle rare
1071,1071,tacchi;avi;rosa,S tacchi T avi GO rosa,Stacchitavi;gorosa,Stacchitavi gorosa
1072,1072,tra;auto;verde,tra C auto verde FF,Traccavo;redde,Traccavo redde
1073,1073,oasi;odi;i,M oasi T odi V i,Moasito;divi,Moasito divi
1074,1074,asta;lenzuola;are,B asta PO lenzuola DI are,Bastà;pole;nzu;adiare,Bastà pole nzu adiare
1075,1075,zie;dei;rosi,A zie N dei NC rosi,Aziende;di;NCrosi,Aziende di NCrosi
1076,1076,lame;tela;menta;radio;cere,lame N tela S M menta S radio S cere,Lamentele;smementa;sir;odoscer,Lamentele smementa sir odoscer
1077,1077,ami;lenti;aro;Po;ovali,ami C O lenti P aro LE Po C ovali,Amico;len;ti;parole;popo;vali,Amico len ti parole popo vali
1078,1078,oste;Iole,PRI oste Iole LE,Priosteiole;lele,Priosteiole lele
1079,1079,rovi;amo;mani;radi;rotti,T rovi amo L A mani E radi A rotti,Troviamo;la;maniera;di;rotti,Troviamo la maniera di rotti
1080,1080,posto;oriente,VE posto P oriente,Vepos;toporiente,Vepos toporiente
1081,1081,ibis;Ra;arti;ari;stanze;castori,C ibis Ra P arti C OL ari SO stanze castori NTI,Cibi;spera;trasciolari;sostanze;castorini,Cibi spera trasciolari sostanze castorini
1082,1082,in;stufa;in;riposare,in stufa BIL in riposare NI,Instufabili;riposare,Instufabili riposare
1083,1083,articoli;fico,FRE articoli fico SO,Frearti;collifico,Frearti collifico
1084,1084,sci;pica,sci OP pica TTO,Scioppica;di;totto,Scioppica di totto
1085,1085,redi;rene;ali,P redi rene M IN ali,Prediremen;inali,Prediremen inali
1086,1086,pera;Bosio;offerta,O pera Bosio C C offerta,Opera;bosicoccofferta,Opera bosicoccofferta
1087,1087,di;aikido;sesto,di F aikido sesto RIE,Difaiki;dosesto,Difaiki dosesto
1088,1088,Fo;Fo;curie;Gino;rosi,Fo Fo curie Gino rosi,Foofoci;eredi;e;ginorosi,Foofoci eredi e ginorosi
1089,1089,proiettile;mila,proiettile mila,Proietti;lima,Proietti lima
1090,1090,tana;fich;tesi,tana L I fich A E tesi,Tanalifi;chateesi,Tanalifi chateesi
1091,1091,straca;secco;osa;divi,LI straca secco I osa divi RNE,L;istra;cassecco;i;divir,L'istra cassecco i divir
1092,1092,ed;leva,QU ed SI leva,Quesillevà;levata,Quesillevà levata
1093,1093,avi;nidi;rame,T avi nidi C A rame,Tavinidi;ci;carrame,Tavinidi ci carrame
1094,1094,edera;ami;are,L edera TT ami L IT are,Le;derattami;litare,Le derattami litare
1095,1095,con;colli;rei;la,con QU I colli rei N C la la LI,Conquicolli;reini;clalalì,Conquicolli reini clalalì
1096,1096,gioia;gioia;bandiere;Era,gioia gioia bandiere Era,Giogiogia;bandiera,Giogiogia bandiera
1097,1097,coni;fon;armo;care;si;ovalità,coni CA fon I US armo DI care si P OC ovalità,Con;i;cafoni;usar;modi;caresip;poco;vali,Con i cafoni usar modi caresip poco vali
1098,1098,nani;Eros,nani DE Eros SE,Nanideer;osse,Nanideer osse
1099,1099,picco;rosa;Po,picco rosa Po,Piccoro;sapo,Piccoro sapo
1100,1100,assi;ovalità;tini,M assi M ovalità N tini,Massimo;valitudini,Massimo valitudini
1101,1101,sedia;lenti,A sedia N SU lenti,Asedi;annessuli,Asedi annessuli
1102,1102,attiva;ali,attiva ND ali C I,Atti;vandali,Atti vandali
1103,1103,leva;bus;tese,leva bus tese,Le;vabuste;sese,Le vabuste sese
1104,1104,mesti;ciocche,D O mesti ciocche V A,Domestici;occhive,Domestici occhive
1105,1105,Usa;proiettile,BL Usa proiettile,Blusa;proiettile,Blusa proiettile
1106,1106,rosi;mante,FU R rosiRelativeLayoutemente,Furro;silivariamente,Furro silivariamente
1107,1107,ava;sardi;in,TR ava sardi LV in O,Travasar;di;lvino,Travasar di lvino
1108,1108,elica;tacco;teda;est,D elica tacco F teda L est E,Delicata;coccof;deleste,Delicata coccof deleste
1109,1109,blu;Ford;in;rio,blu F ford in A rio,Bluff;fordinario,Bluff fordinario
1110,1110,oli;roseti;rami;Tampa,S oli roseti MA G rami Tampa CI,Solirose;t;imagrami;tampaci,Solirose t imagrami tampaci
1111,1111,vespe;rada;ile,A L vespe A rada P R ile,Alve;sapera;d;aprile,Alve sapera d'aprile
1112,1112,cobra;tina;olle,SE cobra C tina P olle,Sec;obracci;na;tappole,Sec obracci na tappole
1113,1113,viola;tarsale;astri,viola S OT tarsale N C astri,Violatos;tarsalenceastri,Violatos tarsalenceastri
1114,1114,onde;ore,W onde RF ore,Wondere;fore;lavoro;serio,Wondere fore( lavoro serio )
1115,1115,con;terna;trazione;assi,S con terna trazione TI assi RO,Scontre;natration;a;t;issi,Scontre natration a t. issi
1116,1116,nappa;mento;dio;ridente,U nappa RTA mento dio T ridente N Z E,Un;appartamento;di;odi;tridente,Un appartamento di odi tridente
1117,1117,vale;maniero;vino,vale R E maniero vino SE,Valer;manie;rovinose,Valer manie rovinose
1118,1118,nari;occhiali;prato,U nariconsultéříblockquote,Una;ristor;edizione;d;libro,Una ristor edizione d' libro
1119,1119,chine;rose;teda,chine F A U rose teda NTO,Chi;ne;fa;ora;se;di;entando,Chi ne fa ora se di entando
1120,1120,toro;da;olive;tino,S toro da M E olive S tino,Storoda;mai;evolvistino,Storoda mai evolvistino
1121,1121,Polo;odi;ossa,A Polo G odi ossa P PA,Apologo;di;o;ossappa,Apologo di o.ssappa
1122,1122,maniero;Giro,RO maniero V I Giro,Romanie;r;ovigiro,Romanie r ovigiro
1123,1123,vento;Amman;Todi;lord,E vento Amman T A Todi lord O,Evento;ammanatato;di;lordo,Evento ammanatato di lordo
1124,1124,lata;di;si,BI lata di SUI? si,Biladisi;su;isi,Biladisi su isi
1125,1125,maniero;severo;si,maniero severo N E si,Manierose;vernesi,Manierose vernesi
1126,1126,uovo;oca;lario,N uovo V oca BO lario,Nuovo;vocabolario,Nuovo vocabolario
1127,1127,pazzo;arpa;orme,S pazzo L arpa N T orme,Spazzolar;pantorme,Spazzolar pantorme
1128,1128,stie;eco,C O stie eco I,Costie;ecoi,Costie ecoi
1129,1129,rane;menta;Rodi;Osiride;Stan;ira;cori,rane menta Rodi Osiride Stan ira cori,Ran;entaerodi;osi;d;ed;istanieri;a;coricori,Ran entaerodi osi d ed istanieri a coricori
1130,1130,conta;perle,conta TTO perle V E,Contatto;perle;ve,Contatto perle ve
1131,1131,Volga;est;dente;acero,Volga R est U dente S acero ALE,Volgaré;studentesca;roeale,Volgaré studentesca roeale
1132,1132,bocca;ara,bocca A M ara,Bocca;amara,Bocca amara
1133,1133,lesta,AL lestaND,Alle;stande,Alle stande
1134,1134,sedia;ora,A sedia MB ora,Asedia;amborora,Asedia amborora
1135,1135,ramo;tram;iris,T ramo N tram S iris,Tramontra;mister,Tramontra mister
1136,1136,lago;eco;are,CA lago S eco L are,Calagose;colare,Calagose colare
1137,1137,asino;navi;fari,UN asino navi fari TA,Una;sino;navifaria,Una sino navifaria
1138,1138,porta;nane;assi,IM porta nane O CL assi C I,Importa;naneo;classicisi,Importa naneo classicisi
1139,1139,lenti;doti,VA lenti doti E R I,Valenti;dotieri,Valenti dotieri
1140,1140,est;vati,est RO vati ND,Estrova;tind,Estrova tind
1141,1141,leva;mostra;pie,leva D RO mostra pie NO,Le;vadrostro;mostrapieño,Le vadrostro mostrapieño
1142,1142,area;pista,G area BIS pista,Gare;abispista,Gare abispista
1143,1143,oca;razione,C oca À E razione,Cocare;aeriazione,Cocare aeriazione
1144,1144,toro;torre,OT toro torre ICI,Otto;rotori;ereci,Otto rotori ereci
1145,1145,ossi;nari;Raimondo,ossi GE nari P Raimondo NI,Ossigenari;a;pimondoni,Ossigenari a pimondoni
1146,1146,cava;Enzo;orate,cava L Enzo DI orate GNA,Cavalezzo;di;orategna,Cavalezzo di orategna
1147,1147,di;quadro;di;rosa,di quadro di rosa,Di;quadro;di;dorosà,Di quadro di dorosà
1148,1148,fagioli;nari,RI F fagioli LU nari,Riffagioli;lunari,Riffagioli lunari
1149,1149,in;stufa;lepre;messa,in stufa B I lepre messa,Instufabilepre;messa,Instufabilepre messa
1150,1150,Sicilia;mora;Ero,PO Sicilia U mora C Ero,Posici;ialumora;cero,Posici ialumora cero
1151,1151,anca;rea;la;unta;alta;ile,M anca rea L la PP unta M EN alta B IL ile,Mancare;all;appuntamento;labillile,Mancare all'appuntamento labillile
1152,1152,re;la;fa,P re GIA la F fa,Pregiàla;ffa,Pregiàla ffa
1153,1153,ghiotti;etti,S O ghiotti L etti,Soghi;ottitetti,Soghi ottitetti
1154,1154,pia;tese;Como;rose,pia N tese C O Como M B rose,Piante;secologo;combrose,Piante secologo combrose
1155,1155,attori;tiglio;asta,PI attori C tiglio DIP asta,Piatto;riticli;di;pista,Piatto riticli di pista
1156,1156,moli;icona;tris;moli,SA moli icona L tris A moli I,Samolii;con;alta;salmoli,Samolii con alta salmoli
