,idx,word_guesses,first_pass,solution_words,solution
886,886,Matera;saio;pero,Matera S saio O pero SO,Materassai;operoso,Materassai operoso
887,887,zia;tir;polli,VI zia tir A M polli,Viziati;rampolli,Viziati rampolli
888,888,ape;nane;osa,UN ape RSO nane RV osa,Una;persona;nervosa,Una persona nervosa
889,889,sta;per;recare,sta M per A recare,Stampe;rare;care,Stampe rare care
890,890,porta;icone;re;maga;ante,COM porta RS icone ST re maga L ante RIA,Comportarsi;con;estrema;galanteria,Comportarsi con estrema galanteria
891,891,melo;tane,OR melo N tane,Orme;lontane,Orme lontane
892,892,eredi;mani;ala,E SS eredi mani C ala RGA,Essere;di;manica;larga,Essere di manica larga
893,893,re;para;dama;giare,P re para R E dama N giare,Preparare;da;mangiare,Preparare da mangiare
894,894,la;nome;nodi;gente,la L UN nome nodi L I gente,L;alunno;meno;diligente,L'alunno meno diligente
895,895,tra;noci;leccio,S tra noci C A leccio,Strano;cicaleccio,Strano cicaleccio
896,896,tanga;ape;oli;Era,S tanga T ape T R oli F Era,Stangata;petrolifera,Stangata petrolifera
897,897,serti;pii;lenti,ES serti pii ND O lenti,Esser;tipi;indolenti,Esser tipi indolenti
898,898,ari;posta;auto;aria,U N ari S posta auto RI T aria,Una;risposta;autoritaria,Una risposta autoritaria
899,899,serve;re;con,ES serve re con DI,Esser;verecondi,Esser verecondi
900,900,rive;Siviglia;Chieti;Chio,rive LAR Siviglia C Chieti R Chio NI,Rivelarsi;vigliacchi;e;tircioni,Rivelarsi vigliacchi e tircioni
901,901,pari;amare;tic,V I pari ST amare tic O,Vip;aristamaretico,Vip aristamaretico
902,902,col;fango;lana,col fango lana,Colf;angolana,Colf angolana
903,903,asse;soda;oca;oro;mente,asse N soda T oca L oro S A mente,Assenso;dato;calorosamente,Assenso dato calorosamente
904,904,di;ore,E di P ore,Edipo;re,"""Edipo re"""
905,905,orme;vipera,EN orme vipera TO,Enorme;vipera,Enorme vipera
906,906,ala;ara,UN ala C UN ara RA,Una;lacuna;rara,Una lacuna rara
907,907,ottico;orate,B ottico L orate,Botti;colorate,Botti colorate
908,908,lepri;tappeto;cane,lepri M E tappeto S cane,Le;prime;tappe;toscane,Le prime tappe toscane
909,909,Inter;stadi;ferita,Inter V I stadi F ferita,Intervista;differita,Intervista differita
910,910,orari;mine,DI M orari mine SE,Dimora;riminese,Dimora riminese
911,911,orci;la;mi,CO L orci C la mi NO,Color;ciclamino,Color ciclamino
912,912,manesco;fitte,U manesco N fitte,Umane;sconfitte,Umane sconfitte
913,913,dingo;teli,RE dingo teli S A,Redingote;lisa,Redingote lisa
914,914,angelo;orate,FR angelo G orate,Frange;logorate,Frange logorate
915,915,Bacco;ente,PU Bacco GLI ente,Pub;accogliente,Pub accogliente
916,916,stampa;latte,TE stampa latte SA,Testa;p;latte,Testa p'latte
917,917,rade;anta,LO rade I F anta SMI,L;ora;dei;fantasmi,L'ora dei fantasmi
918,918,ambi;rei;cavolo;gora,C ambi A rei L cavolo gora TO,Cambiare;il;cavo;logorato,Cambiare il cavo logorato
919,919,ara;fari,F ara F fari,Far;affari,Far affari
920,920,pera;tori;pero,DIS pera tori C U pero,Disperato;ricupero,Disperato ricupero
921,921,don;ape;camino,don N ape C camino SA,Donna;peccaminosa,Donna peccaminosa
922,922,ara;piedi;retti,D ara M piedi retti VE,Dar;ampie;direttive,Dar ampie direttive
923,923,di;trattore;viso,di S trattore viso RE,Distratto;revisore,Distratto revisore
924,924,eco;rosone;zio,D eco rosone G O zio,Decoroso;negozio,Decoroso negozio
925,925,ambi;oche;pera;amo,B ambi N oche O pera amo DO,Bambino;che;opera;a;modo,Bambino che opera a modo
926,926,Eros;nato;redini,FI Eros E nato redini ZZA,Fiero;senatore;di;Nizza,Fiero senatore di Nizza
927,927,odi;tait;ali,P odi S tait ali ANO,Podista;italiano,Podista italiano
928,928,cubo;assi;ante,IN cubo assi L L ante,Incubo;assillante,Incubo assillante
929,929,arti;adipe;pero,P arti T adipe pero NI,Partita;di;peperoni,Partita di peperoni
930,930,ago;collage;lati,AR ago STA collage lati N A,Aragosta;colla;gelatina,Aragosta colla gelatina
931,931,Cile;ape,AC Cile N ape,Accilena;p;epica,Accilena p epica
932,932,Arc;redi,F Arc redi T O,Far;credito,Far credito
933,933,Vasco;retta,BRA Vasco LA retta,Brava;scolaretta,Brava scolaretta
934,934,conta;nove;celle,conta DI nove R celle S E,Contadino;vercellese,Contadino vercellese
935,935,fra;telai,fra telai C O,Frate;laico,Frate laico
936,936,staffa;erica,staffa M erica NO,Staff;americano,Staff americano
937,937,nidi;ari;posta,U nidi O T ari S posta,Un;idiota;risposta,Un'idiota risposta
938,938,celle;atomo;laccio,S celle R atomo NEL laccio,Scellerato;monellaccio,Scellerato monellaccio
939,939,avi;tana;Ural,C avi tana T Ural I,Cavità;naturali,Cavità naturali
940,940,prete;ode,prete SAM ode STA,Pretesa;modesta,Pretesa modesta
941,941,musi;capo;polare,musi capo polare,Musica;popolare,Musica popolare
942,942,re;vivi;Gioachino,B re vivi AG Gioachino,Brevi;viaggio;a;Chino,Brevi viaggio a Chino
943,943,unto;petti,unto U petti NT O,Un;touppet;intono,Un touppet intono
944,944,lama;liane,lama G liane R A,La;maglia;nera,La maglia nera
945,945,con;alto;menti,con alto N Z I A menti,Conaltò;nziamenti,Conaltò nziamenti
946,946,uncini;raggi,uncini CO raggi RO,Un;cinico;raggiro,Un cinico raggiro
947,947,peri;do;re;ante,peri O do S T re SS ante,Periodo;stressante,Periodo stressante
948,948,rea;mi;Cipro;tetti,T rea mi Cipro tetti V I,Tre;amici;protettivi,Tre amici protettivi
949,949,Cam;isola,Cam P isola TII,Campi;solatii,Campi solatii
950,950,Dante;aro;china,BA Dante M aro C china,Badante;marocchina,Badante marocchina
951,951,Ra;deserto;gale,G Ra N deserto R E gale,Grande;deser;torgale,Grande deser torgale
952,952,Aida;reo,R Aida E reo,Raid;aereo,Raid aereo
953,953,pere;tori;sposi;di;legge,pere N tori E DI sposi ZI O NI di legge,Perentorie;disposizioni;di;legge,Perentorie disposizioni di legge
954,954,fard;star;petti,fard E star S O S petti,Far;destar;sospetti,Far destar sospetti
955,955,pie;Atene,pie TR Atene RA,Pietra;tenera,Pietra tenera
956,956,con;su;toro;oca;coda;ali,con su E toro T oca L coda TTU ali T A,Consueto;rotocalco;d;attualità,Consueto rotocalco d'attualità
957,957,carter;tori,MAR carter RI tori,Marcar;territori,Marcar territori
958,958,rada;ombra,ST rada SG ombra,Strada;sgombra,Strada sgombra
959,959,nave;asce;dente,NO nave R asce N dente,Non;aver;ascendente,Non aver ascendente
960,960,rea;zia;nidi;si,T rea N zia nidi M E S si,Tre;anziani;dissi,Tre anziani dissi
961,961,pediatri;iri;ali,C OL pediatri D iri V ali,Colpe;di;tradir;invalidi,Colpe di tradir invalidi
962,962,polla;lori;ratto;nota,polla IO lori T ratto DI G nota,Pollaiolo;Ritratto;d;ignota,"Pollaiolo: ""Ritratto d'ignota"""
963,963,mais;ras;re;alani;are,mais A ras E re N alani M are A,Mai;sarà;serena;l;anima;rea,Mai sarà serena l'anima rea
964,964,sedia;coli,CA sedia S coli,Case;di;ascoli,Case di ascoli
965,965,stan;chef;rasi;diamanti,stan chef rasi diamanti,Stanche;frasi;di;amanti,Stanche frasi di amanti
966,966,ascia;asola,L ascia T asola,Lasciata;sola,Lasciata sola
967,967,rea;rapa;rosa,C rea TU rapa U rosa,Creatura;paurosa,Creatura paurosa
968,968,Nera;sette,Nera I sette,Nera;isette,Nera isette
969,969,olente;rosa;piegata,V olente rosa IM piegata,Volenterosa;impiegata,Volenterosa impiegata
970,970,reo;pantere;amo,P reo C CU pantere CL amo,Preoccupante;reclamo,Preoccupante reclamo
971,971,Anna;Maria,C Anna FU Maria,Canna;fumaria,Canna fumaria
972,972,per;forni,A per forni A NO,Ape;forniano,Ape forniano
973,973,gru;piedi;ali,gru P piedi T O R I ali,Gruppi;editoriali,Gruppi editoriali
974,974,gin;are;barba;mento,AR gin are LI M barba RI mento,Arginare;l;imbarbarimento,Arginare l'imbarbarimento
975,975,avi;acido;nata;eco,L avi T acido nata NT eco SE,La;vita;ci;dona;tante;cose,La vita ci dona tante cose
976,976,metro;oli;ami;lane,metro P oli T A N ami lane SE,Metropolitana;milanese,Metropolitana milanese
977,977,ceri;posa,LU ceri posa NTE,Luce;riposante,Luce riposante
978,978,ora;redi;involto,ora T O redi S involto,Oratore;disinvolto,Oratore disinvolto
979,979,fili;stie;rea;latta,fili B U stie rea L latta CCO,Filibustiere;all;attacco,Filibustiere all'attacco
980,980,Tell;ava;la,Tell Y S ava la S,Tellys;Avallas,Tellys Avallas
981,981,Po;rema;china;riva,IM Po RTA rema C china riva RI,Importare;macchinari;vari,Importare macchinari vari
982,982,perni;Tevere;onde,perni E N Tevere C onde,Per;niente;vereconde,Per niente vereconde
983,983,mina;rema;are,ELI mina rema L W are,Eliminare;malware,Eliminare malware
984,984,Ischia;redi;arsi,R Ischia redi SO L arsi,Rischiare;d;isolarsi,Rischiare d'isolarsi
985,985,rive;rete;perla;dio,S C rive rete STI perla R A dio,Scrivere;testi;per;la;radio,Scrivere testi per la radio
986,986,peri;otri;lato,peri O D otri BO lato,Periodo;tribolato,Periodo tribolato
987,987,asso;mento;rio,asso R TI mento VA rio,Assortimento;vario,Assortimento vario
988,988,Atena;Era;azze,SC Atena T Era G azze,Scatenate;ragazze,Scatenate ragazze
989,989,viola;lepri;pio,IN viola BI lepri NCI pio,Inviolabile;principio,Inviolabile principio
990,990,cola;re;naso;mari;ante,VI N cola re U naso M mari L E V ante,Vincolare;una;somma;rilevante,Vincolare una somma rilevante
991,991,ambi;ori;rovo,ambi G U ori T rovo,Ambiguo;ritrovo,Ambiguo ritrovo
992,992,via;santi,A via N santi,Avi;ansianti,Avi ansianti
993,993,su;rema;ile,su O rema DR ile N E,Suore;madrilene,Suore madrilene
994,994,nei;ori;alte;nano;pia;ceri;totem,nei C U ori S I alte R nano I pia ceri E totem RI,Nei;cuori;si;alternano;i;piaceri;e;t;etermi,Nei cuori si alternano i piaceri e t etermi
995,995,etti;divi;Tell,F etti NA divi Tell O,Fettina;di;vitello,Fettina di vitello
996,996,rettili;menti,rettili NE A menti,Retti;lineamenti,Retti lineamenti
997,997,anta;corte;fate;merli;anno,T anta corte S I A fate merli N G anno,Tanta;cortesia;fa;temer;l;inganno,Tanta cortesia fa temer l'inganno
998,998,nona;bando;rema;lieto;avi,nona B bando NA rema lieto TT avi A,Non;abbandonare;mai;le;ottav;ià,Non abbandonare mai le ottav ià
999,999,orma;di;astro,F orma di S astro SA,Forma;disastrosa,Forma disastrosa
1000,1000,lago;costa;esca;api;aia,lago CC IA costa NT esca V AL api ET aia,La;goccia;costante;scava;la;pietà;ià,La goccia costante scava la pietà ià
1001,1001,sedia;capre;su,DA sedia RI capre su NTA,Dase;diarica;presunta,Dase diarica presunta
1002,1002,ari;buche;cereale,C ari buche E M I cereale,Caribù;che;emicereale,Caribù che emicereale
1003,1003,amo;radi;lari,UN amo ST radi lari T TE,Una;mostra;di;laritette,Una mostra di laritette
1004,1004,rada;teda,ST rada teda NDO,Strada;tedano,Strada tedano
1005,1005,tra;artemide;Ati,tra T T artemide L IC Ati,Trattar;temi;delicati,Trattar temi delicati
1006,1006,si;tema;dotto,si S tema R I dotto,Sistema;ridotto,Sistema ridotto
1007,1007,parti;tea;pinna;colo,parti tea pinna colo,Partite;a;pinacolo,Partite a pinacolo
1008,1008,atto;divi;aio;nato,PI atto divi TE L aio N nato,Piatto;di;vitelaio;nonnato,Piatto di vitelaio nonnato
1009,1009,Bi;base;coni;ala,Bi base coni N S ala TA,Bibesco;non;salata,Bibesco non salata
1010,1010,su;sardina,su A sardina NNI,Suasardi;nanni,Suasardi nanni
1011,1011,pantere;mine,C A pantere mine S I,Capant;ereminesi,Capant ereminesi
1012,1012,pala,RI pala,Ripa;lapalla,Ripa lapalla
1013,1013,scafi;ori;colo,DI scafi ori DI colo,Discafi;ordincolo,Discafi ordincolo
1014,1014,armi;anice,armi G anice RMI,Armigani;ce;rmi,Armigani ce rmi
1015,1015,lario;noci,I lario noci R,Ilario;Nocirir,Ilario Nocirir
1016,1016,cola;re;rame,S E cola re C A rame,Secolare;carame,Secolare carame
1017,1017,legge;aperto,legge R aperto SSE,Leggera;pertosse,Leggera pertosse
1018,1018,Pieve;ioni,IM Pieve S ioni,Impive;sioni,Impive sioni
1019,1019,nasi;ring;riva;il;lago,U nasi ring A P riva il lago,Una;siringa;priva;gli;ago,Una siringa priva gli' ago
1020,1020,re;dama;sarda,F re D dama N sarda,Fredda;mansarda,Fredda mansarda
1021,1021,signore;somale,signore I O somale,Signoreioso;male,Signoreioso male
1022,1022,ceri;onda,D I ceri AF onda,Diceria;fonda,Diceria fonda
1023,1023,ria;fetta,MO ria F fetta,Mori;affettata,Mori affettata
1024,1024,re;camici;ettari;dita,re P LI camici ettari B A dita,Replica;micicetta;ribadita,Replica micicetta ribadita
1025,1025,treno;albero,O treno NC albero,Otre;non;calbe,Otre non calbe
1026,1026,su;dentista;di,su A dentista N di STI,Suadenti;standardi,Suadenti standardi
1027,1027,nata;eredi;rena;alto,U nata P eredi rena ICA alto UR,Una;tapere;direnaica;al;tour,Una tapere direnaica al tour
1028,1028,seri;col;medico;serio;nate,CA S seri col medico serio R D I nate,Casse;ricolme;di;cose;riordinate,Casse ricolme di cose riordinate
1029,1029,pesce;atto;otre;tino,pesce atto L otre N tino,Pe;seattolo;trentino,Pe seattolo trentino
1030,1030,vere;moli,A vere P RE moli,Avere;premioli,Avere premioli
1031,1031,sudan;esili;cieco;gole,sudan esili B I cieco N gole SI,Sudanesi;libici;e;congolesi,Sudanesi libici e congolesi
1032,1032,mici;ara;amaretto,A mici ZI ara FF amaretto,Amicizia;raffamaretto,Amicizia raffamaretto
1033,1033,Grant;rasi;lista,Grant U rasi M B O lista,Grantura;simbolista,Grantura simbolista
1034,1034,punti;in;va;or,S punti in NO: va T or,Spunti;innovatori,Spunti innovatori
1035,1035,con;attiva,con T attiva NI,Contatti;vani,Contatti vani
1036,1036,avidi;Ande;tini,N avidi CL Ande S tini,Navi;di;clandestini,Navi di clandestini
1037,1037,dente;aro;edile;nano,STU dente S aro AL edile G nano,Studentesaro;aledile;gi;nanano,Studentesaro aledile gi nanano
1038,1038,anta;casa;mina;zia,F anta STI casa mina L I zia,Fantastica;sama;milizia,Fantastica sama milizia
1039,1039,oca;nidi;gente,I oca nidi S E R gente,I;ocanidi;se;reggente,I ocanidi se reggente
1040,1040,netta;Bosio;esca,SCE netta Bosio C C esca,Scenetta;bosioccesca,Scenetta bosioccesca
1041,1041,rio;eco;agli,FU rio eco TT agli A,Furioe;cattaglia,Furioe cattaglia
1042,1042,lima;Esopo;asse;Rino,C lima T Esopo IR asse Rino SI,Clima;teso;poi;iraserinosi,Clima teso poi iraserinosi
1043,1043,lacca;Tampa;redi;ode,lacca DE Tampa LI TA redi M ode NA,L;accadetam;palitare;di;modena,L'accadetam palitare di modena
1044,1044,sacra;mele;ali,P E sacra R mele G ali,Pescar;mare;legali,Pescar mare legali
1045,1045,tori;Einaudi,O RA tori Einaudi A NI,Oratori;einaudi,Oratori einaudi
1046,1046,con;ultime;iri,I con S ultime iri,I;consulti;mieri,I consulti mieri
1047,1047,peri;come;catinella,peri OD I come R catinella,Periodico;mercatinella,Periodico mercatinella
1048,1048,reo;est;oste;carte,AE reo CH est oste C carte R RA,Aereo;che;stop;est;ancora;terra,Aereo che stop est ancora terra
1049,1049,anta;negri;articoli,P anta L O negri articoli A RO,Pantalone;grarit;colario,Pantalone grarit colario
1050,1050,tris;lui e lei;Ti,O tris lui e lei Ti,Otri;sluietiti,Otri sluietiti
1051,1051,campanelli,campanelli TI,Campa;nelli,Campa nelli
1052,1052,nani;cinesi;lare,U nani cinesi NGO lare,Un;anicine;singolare,Un anicine singolare
1053,1053,pali;in;con;ritto,pali N in con S C ritto,Palincon;scritto,Palincon scritto
1054,1054,alloro;rame;temi;Ra,P alloro rame N temi S E Ra,Pala;colorante;misera,Pala colorante misera
1055,1055,caraffa;teso;nidi;ago,CER caraffa teso MP A G nidi SV ago,Cercar;affatese;pomagni;di;svago,Cercar affatese pomagni di svago
1056,1056,ali;divo;Ontario;pedali,V ali divo L Ontario S pedali E RI,Validi;volontori;ospedalieri,Validi volontori ospedalieri
1057,1057,raggio;oca;otri;cava;anche,CO raggio S oca P otri cava M anche S,Coraggioso;capo;trica;vamanceschi,Coraggioso capo trica vamanceschi
1058,1058,maiali;scia;di;vite,T O maiali scia di vite LLO,Tomaia;liscia;di;vitello,Tomaia liscia di vitello
1059,1059,conte;nero;more;anno;are;geni;ori,conte nero A more S anno A M are I geni T ori,Con;tenero;amore;sanno;amare;i;genitori,Con tenero amore sanno amare i genitori
1060,1060,Eracle;Idra,N Eracle SS Idra,Nera;cresidra,Nera cresidra
1061,1061,corto;non;netta,AC corto non netta,Accorto;nonnetta,Accorto nonnetta
1062,1062,ancora;etto;onda,ancora P etto F onda TO,Ancorape;tofdato,Ancorape tofdato
1063,1063,sarde;testa;lima;re,U sarde testa BI lima NI E re,Usar;detestabili;maniere,Usar detestabili maniere
1064,1064,circo;ante,PO circo VI G ante,Pocirc;vigante,Pocirc vigante
1065,1065,pelli;scuri;onde;lessi;ossi,CA pelli scuri C onde IR IF lessi R ossi,Capelli;scuri;con;dei;riflessi;rossi,Capelli scuri con dei riflessi rossi
1066,1066,greti;somaro;lacci,greti somaro S O lacci,Greti;somarosò,Greti somarosò
1067,1067,nane;astri,P A nane R astri,Pananera;stradini,Pananera stradini
1068,1068,seno;ancora;pila,RO seno N ancora S pila TE,Rose;non;ancora;spilate,Rose non ancora spilate
1069,1069,ratto;arpa;alone,ratto P P arpa N T alone,Rattoppar;pantalone,Rattoppar pantalone
1070,1070,monili,monili R A,Monil;ira,Monil ira
1071,1071,toro;avi;rosa,S toro T avi GO rosa,Storotavio;gorosa,Storotavio gorosa
1072,1072,con;auto;viola,con C auto viola FF,Concauto;violà,Concauto violà
1073,1073,arca;odi;iti,M arca T odi V iti,Marcato;diviti,Marcato diviti
1074,1074,asta;federe;are,B asta PO federe DI are,Basta;pofe;dei;rediare,Basta pofe dei rediare
1075,1075,zie;dei;risi,A zie N dei NC risi,Aziende;in;crisi,Aziende in crisi
1076,1076,lame;tela;amaretto;radio;cere,lame N tela S M amaretto S radio S cere,Lamentela;smamare;tot;radische,Lamentela smamare tot radische
1077,1077,ami;soldi;aro;Po;ovoide,ami C O soldi P aro LE Po C ovoide,Amico;sol;di;parole;poco;video,Amico sol di parole poco video
1078,1078,traditore;Niobe,PRI traditore Niobe LE,Pritradito;renioble,Pritradito renioble
1079,1079,rovi;amo;mani;radi;rossi,T rovi amo L A mani E radi A rossi,Troviamo;la;maniera;di;Arossi,Troviamo la maniera di Arossi
1080,1080,tris;romani,VE tris P romani,Vetri;spromani,Vetri spromani
1081,1081,ibis;Enza;arti;ari;stanze;tiretti,C ibis Enza P arti C OL ari SO stanze tiretti NTI,Cibi;senza;particolari;sostanze;tirettinti,Cibi senza particolari sostanze tirettinti
1082,1082,in;armadio;in;ozio,in armadio BIL in ozio NI,Inarmadiobili;nozioni,Inarmadiobili nozioni
1083,1083,articoli;asso,FRE articoli asso SO,Freeart;coliasso,Freeart coliasso
1084,1084,sci;eroina,sci OP eroina TTO,Sciopero;in;atto,Sciopero in atto
1085,1085,redi;manico;ali,P redi manico M IN ali,Predimani;comunali,Predimani comunali
1086,1086,pera;Sandro;esca,O pera Sandro C C esca,Opera;sandroclesca,Opera sandroclesca
1087,1087,di;fu;sesto,di F fu sesto RIE,Diffuse;storie,Diffuse storie
1088,1088,scola;risi;Curie;Gene;rosi,scola risi Curie Gene rosi,Scolari;sicuri;e;generosi,Scolari sicuri e generosi
1089,1089,proiettile;serba,proiettile serba,Proietti;leser,Proietti leser
1090,1090,tela;tris;saggi,tela L I tris A E saggi,Telaliti;saesaggi,Telaliti saesaggi
1091,1091,sola;selezionatore;osa;dive,LI sola selezionatore I osa dive RNE,L;isola;selezionato;re;Ivaver,L'isola selezionato re Ivaver
1092,1092,indice;leva,QU indice SI leva,Quindicesile;vileva,Quindicesile vileva
1093,1093,avi;nidi;rame,T avi nidi C A rame,Tavinidi;ca;rarame,Tavinidi ca rarame
1094,1094,edera;ami;are,L edera TT ami L IT are,Le;derattà;militare,Le derattà militare
1095,1095,con;attore;rei;la,con QU I attore rei N C la LI,Conquittore;ancora;inclali,Conquittore ancora inclali
1096,1096,mattino;mitino;bolli;Era,mattino mitino bolli Era,Mattinati;monolie,Mattinati monolie
1097,1097,coni;fon;armo;corte;si;arco,coni CA fon I US armo DI corte si P OC arco,Con;i;cafoni;usar;modi;cortesi;poco;carco,Con i cafoni usar modi cortesi poco carco
1098,1098,orsi;Eros,orsi DE Eros SE,Orsiedee;rosse,Orsiedee rosse
1099,1099,picco;lauro;Po,picco lauro Po,Piccola;urop,Piccola urop
1100,1100,assi;arco;tini,M assi M arco N tini,Massima;ricontini,Massima ricontini
1101,1101,marcia;lenti,A marcia N SU lenti,Amari;cansulenti,Amari cansulenti
1102,1102,attiva;ali,attiva ND ali C I,Atti;vandalici,Atti vandalici
1103,1103,pesce;bus;tese,pesce bus tese,Pe;scebuste;sperate,Pe scebuste sperate
1104,1104,mesti;ciocche,D O mesti ciocche V A,Domestici;occhè,Domestici occhè
1105,1105,usa;proiettile,BL usa proiettile,Blusa;proiettile,Blusa proiettile
1106,1106,Boudriot;mante,FU R Boudriot R O mante,Furbo;driotromante,Furbo driotromante
1107,1107,avo;sardie;in,TR avo sardie LV in O,Travosar;dei;lvin,Travosar dei lvin
1108,1108,elica;tasti;teda;est,D elica tasti F teda L est E,Delicata;stifte;daleste,Delicata stifte daleste
1109,1109,nero;Ford;in;rio,nero F Ford in A rio,Nero;fodinario,Nero fodinario
1110,1110,oli;dalie;nani;Tampa,S oli dalie MA G nani Tampa CI,Solidali;e;magnaniti;pacci,Solidali e magnaniti pacci
1111,1111,coccinelle;rada;ile,A L coccinelle A rada P R ile,Alco;cinelli;e;radaprile,Alco cinelli e' radaprile
1112,1112,drago;medici;olle,SE drago C medici P olle,SED;drago;me;dicipolle,SED drago me dicipolle
1113,1113,nero;tibia;astri,nero S OT tibia N C astri,Nerosoti;biancastri,Nerosoti biancastri
1114,1114,onde;ultime,W onde RF ultime,Wunderful;time;magico;tempo,Wunderful time (magico tempo)
1115,1115,con;tris;aratro;assi,S con tris aratro TI assi RO,Scontri;saratroti;a;S;Siro,Scontri saratroti a S. Siro
1116,1116,nappa;mento;dio;arrossa,U nappa RTA mento dio T arrossa N Z E,Un;appartamento;di;Otrar;Rossane,Un appartamento di Otrar Rossane
1117,1117,ave;maniero;vino,ave R E maniero vino SE,Avere;manie;rovinose,Avere manie rovinose
1118,1118,nari;camini;aia,U nari C camini E aia NIO,Una;ricca;miniera;i;aioni,Una ricca miniera i' aioni
1119,1119,chine;nane;teda,chine F A U nane teda NTO,Chi;ne;fa;una;ne;tè;danto,Chi ne fa una ne tè danto
1120,1120,api;do;tiretti;tino,S api do M E tiretti S tino,Sapido;meti;rettistino,Sapido meti rettistino
1121,1121,polo;odi;ossa,A polo G odi ossa P PA,Apologo;di;O;Sappia,Apologo di O. Sappia
1122,1122,maniero;gorbi,RO maniero V I gorbi,Romani;e;rovigorbi,Romani e rovigorbi
1123,1123,vento;Amman;Todi;lord,E vento Amman T A Todi lord O,Evento;ammanatato;di;lordo,Evento ammanatato di lordo
1124,1124,voglia;di;si,BI voglia di SUI? si,Bivogliar;di;suisi,Bivogliar di suisi
1125,1125,maniero;severo;si,maniero severo N E si,Manierose;veronesi,Manierose veronesi
1126,1126,uovo;oca;lario,N uovo V oca BO lario,Nuovo;vocabolario,Nuovo vocabolario
1127,1127,pazzo;arpa;alone,S pazzo L arpa N T alone,Spazzolar;pantalone,Spazzolar pantalone
1128,1128,stie;tac,C O stie tac I,Costi;etachi,Costi etachi
1129,1129,tarme;menta;Rodi;Ra;stan;Scott;cori,tarme menta Rodi Ra stan Scott cori,Tar;mentarodir;asta;n;st;ancicor;i;cori,Tar mentarodir asta n st ancicor i cori
1130,1130,conta;monili,conta TTO monili V E,Contatto;monil;Ive,Contatto monil Ive
1131,1131,Volga;est;dente;aro,Volga R est U dente S aro ALE,Volgare;studentesaro;alegare,Volgare studentesaro alegare
1132,1132,bocca;ara,bocca A M ara,Bocca;amara,Bocca amara
1133,1133,barba,AL barba ND,Alba;rband,Alba rband
1134,1134,marcia;alare,A marcia MB alare,Amarci;ambalare,Amarci ambalare
1135,1135,ramo;tram;si,T ramo N tram S si,Tramontra;msssi,Tramontra msssi
1136,1136,lago;eco;are,CA lago S eco L are,Calaggio;scolare,Calaggio scolare
1137,1137,apro;scafi;usci,UN apro scafi usci TA,Una;prosa;fiuscita,Una prosa fiuscita
1138,1138,manica;monella;assi,IM manica monella O CL assi C I,Immani;camonelli;oclassici,Immani camonelli oclassici
1139,1139,lenti;doti,VA lenti doti E R I,Valenti;dotieri,Valenti dotieri
1140,1140,est;Pascoli,est RO Pascoli ND,Estropa;scol,Estropa scol
1141,1141,pesce;mostra;pie,pesce D RO mostra pie NO,Pe;scedrostra;pieno,Pe scedrostra pieno
1142,1142,aia;pila,G aia BIS pila,Gaia;bispilà,Gaia bispilà
1143,1143,activa;razione,C activa A E razione,Cactiva;aerazione,Cactiva aerazione
1144,1144,toro;forte,OT toro forte ICI,Otto;forte;ottoci,Otto forte ottoci
1145,1145,ossi;nari;ascari,ossi GE nari P ascari NI,Ossigenar;i;pascari,Ossigenar i pascari
1146,1146,cava;Lino;cernie,cava L Lino DI cernie GNA,Cavallino;di;Cerniera,Cavallino di Cerniera
1147,1147,un;quadro;nel;Tiziano,un quadro nel Tiziano,Un;quadro;nel;tiziano,Un quadro nel tiziano
1148,1148,lessi;nari,RI F lessi LU nari,Riflessi;lunari,Riflessi lunari
1149,1149,in;armadio;lepre;Messa,in armadio B I lepre Messa,Inarmadiobile;premessa,Inarmadiobile premessa
1150,1150,lega;ribes;Ero,PO lega U ribes C Ero,Polega;uribesce;roso,Polega uribesce roso
1151,1151,anca;rea;la;unta;arrossa;ito,M anca rea L la PP unta M EN arrossa B IL ito,Mancare;all;appuntamento;rossabile,Mancare all'appuntamento rossabile
1152,1152,re;la;fa,P re GIA la F fa,Pregiola;ffaffa,Pregiola ffaffa
1153,1153,golosi;etti,S O golosi L etti,Sogol;olietti,Sogol olietti
1154,1154,pia;tese;lario;rose,pia N tese C O lario M B rose,Piante;secolari;ombrose,Piante secolari ombrose
1155,1155,attori;acero;asta,PI attori C acero DIP asta,Piatto;ricacer;od;iposta,Piatto ricacer od iposta
1156,1156,marce;icona;tris;marce,SA marce icona L tris A marce I,Samarce;ico;naltra;samarcei,Samarce ico naltra samarcei
1157,1157,vite,GRA vite,Gravi;tetri,Gravi tetri
1158,1158,ari;posta;chela;ape;lessi,UN ari S posta chela S CI ape RP lessi,Una;risposta;che;lascia;perplessi,Una risposta che lascia perplessi
1159,1159,attori;edera,P I attori C edera,Piatto;ricedera,Piatto ricedera
1160,1160,la;scia;dei;mas,la scia dei mas TRO,L;ascia;dei;mastro,L'ascia dei mastro
1161,1161,Parker;scopa;sedile;ante,Parker O RE scopa E sedile V ante,Parkerores;scopa;es;elevante,Parkerores scopa es elevante
1162,1162,ellissi;mostra;anonimi;ori;va;ore;ente;ente,B ellissi mostra DI anonimi ori T RO va T ore C ente M ente,Bellissimo;stradianonimo;ritrovaro;tentemente,Bellissimo stradianonimo ritrovaro tentemente
1163,1163,mosche;mi,BOM mosche mi CA,Bommo;schemica,Bommo schemica
